index	filename	transcription
478	ms_emotional_happy_pns_HPLaptop_A1Z7468WBINN2S_DogBarking_fileid_9.wav	 <CNOISE/><UNKNOWN/> It's something to <UNKNOWN/> some of this <UNKNOWN/> may have somewhere <UNKNOWN/> but this is somewhere <UNKNOWN/> the job or <UNKNOWN/> you see <UNKNOWN/> .
479	ms_emotional_happy_pns_HPLaptop_A1Z7468WBINN2S_eating_fileid_10.wav	 <CNOISE/><UNKNOWN/> Then working, she called on you to <UNKNOWN/> . That's good <UNKNOWN/> .
480	ms_emotional_happy_pns_HPLaptop_A1Z7468WBINN2S_MouseClicks_fileid_11.wav	 <UNKNOWN/>
481	ms_emotional_happy_pns_HPLaptop_A1Z7468WBINN2S_Typing_fileid_12.wav	 Why should this <UNKNOWN/> ? The others mean weren't they? Please work on the <UNKNOWN/> . Our first necessity at the very outset of war it's post <UNKNOWN/> recognizance.
482	ms_emotional_laughter_pns_HPLaptop_A1Z7468WBINN2S_DoorShutting_fileid_13.wav	 <CNOISE/> How do we <SN/><UNKNOWN/> situation <UNKNOWN/><SN/> but they are good <UNKNOWN/><SN/>.
483	ms_emotional_laughter_pns_HPLaptop_A1Z7468WBINN2S_fan_fileid_14.wav	 <CNOISE/> There have been something to answer <UNKNOWN/> some of them stay <UNKNOWN/> others are <UNKNOWN/> .
484	ms_emotional_laughter_pns_HPLaptop_A1Z7468WBINN2S_KitchenNoise_fileid_15.wav	 <CNOISE/> She took it to the water where she <UNKNOWN/> she choose it <UNKNOWN/><SN/> each other <UNKNOWN/> public education.
485	ms_emotional_laughter_pns_HPLaptop_A1Z7468WBINN2S_RunningWater_fileid_16.wav	 Her dogs give something to us <UNKNOWN/> .
486	ms_emotional_sad_pns_HPLaptop_A1Z7468WBINN2S_DogBarking_fileid_17.wav	 Thick glue oozed out of the tube Therefore, preventing arriving on time The diagram makes sense only after much study
487	ms_emotional_sad_pns_HPLaptop_A1Z7468WBINN2S_fan_fileid_18.wav	 Dogs did something to ones ego Some of this speculation may have some weight Others are somewhat <FILL/> The job operates well using atomic muscles
488	ms_emotional_sad_pns_HPLaptop_A1Z7468WBINN2S_MouceClicks_fileid_19.wav	 Thick glue oozed out of the tube The fog <CNOISE/> The diagram makes sense only after much study <FILL/> tries<FILL/> but<CNOISE/>
489	ms_emotional_sad_pns_HPLaptop_A1Z7468WBINN2S_typing_fileid_20.wav	 <CNOISE/> She appeared <UNKNOWN/> she <UNKNOWN/> may sit keep quiet. <UNKNOWN/> the majestic way to just <UNKNOWN/>.
490	ms_emotional_yelling_pns_HPLaptop_A1Z7468WBINN2S_fan_fileid_21.wav	 <CNOISE/> Named after the ballet, thus technical efficiency is achieved at the experts of actual experience. But why is it necessary to reproduce the regional image within the <UNKNOWN/> ?
491	ms_emotional_yelling_pns_HPLaptop_A1Z7468WBINN2S_KitchenNoise_fileid_22.wav	 <CNOISE/> Hey shut up he said <UNKNOWN/> he prayed he suffered from a lack of unity of purpose on <UNKNOWN/> he had jumped away from his cycle <UNKNOWN/> window.
492	ms_emotional_yelling_pns_HPLaptop_A1Z7468WBINN2S_OpeningChipsPacket_fileid_23.wav	 <CNOISE/> Hey, shut up, he said. Women stay clear. She prayed she'd suffered from a lack of unity or purpose, her prospect for <UNKNOWN/> leadership. She had jumped away from his shy touch like a cat <UNKNOWN/> by side window.
493	ms_emotional_yelling_pns_HPLaptop_A1Z7468WBINN2S_OutsideCar_24.wav	 <CNOISE/> So we <UNKNOWN/> she took it with a <UNKNOWN/> she ran she <UNKNOWN/> he said <UNKNOWN/> . I'll never show my face on my <UNKNOWN/> around her <UNKNOWN/> .
494	ms_pns_hpLaptop_openspeaker_A2390NCYTC6A6T_clatternoise_neighborwithnoise_dist_1m_fileid_8.wav	 <CNOISE/><OVERLAP> <UNKNOWN/> <OVERLAP/> <CNOISE/><OVERLAP> so that it is <UNKNOWN/> must <UNKNOWN/> . <OVERLAP/>
495	ms_pns_hpLaptop_openspeaker_A2390NCYTC6A6T_clatternoise_neighborwithnoise_dist_3m_fileid_7.wav	 <CNOISE/><OVERLAP> <UNKNOWN/> <OVERLAP/> <CNOISE/><OVERLAP> <UNKNOWN/> <OVERLAP/>
496	ms_pns_hpLaptop_openspeaker_A2390NCYTC6A6T_creakingchair_primarywithnoise_fileid_3.wav	 <CNOISE/> The highest <UNKNOWN/> current execution of my restrictions <UNKNOWN/> well <UNKNOWN/> I'll never show my face around here again. If she moved <UNKNOWN/> plan now made an <UNKNOWN/> .
497	ms_pns_hpLaptop_openspeaker_A2390NCYTC6A6T_creakingchair_primarywithnoise_fileid_8.wav	 <CNOISE/><UNKNOWN/> they had chosen this name purposely <UNKNOWN/> is an <UNKNOWN/> somehow disappointed the whole human <UNKNOWN/> .
498	ms_pns_hpLaptop_openspeaker_A2390NCYTC6A6T_doorshutting_primarywithnoise_fileid_1.wav	 <CNOISE/> The clumsy customer spilled <FILL/> expensive perfume. Did anyone see my cab? His favorite grievance was not the landlord. Two men who had been chattering like parrots <UNKNOWN/> once a week he had accordingly cultivated his eccentricity to the point of second nature.
499	ms_pns_hpLaptop_openspeaker_A2390NCYTC6A6T_doorshutting_primarywithnoise_fileid_6.wav	 <CNOISE/> He wanted to show the town what happened to anyone dared to start trouble. He waited his <UNKNOWN/> and stripped down to his swimming trunks. <UNKNOWN/> of temptations. Perhaps this is what gives the <UNKNOWN/> of dignity. Within a month, calls were up seventy percent.
500	ms_pns_hpLaptop_openspeaker_A2390NCYTC6A6T_fan_neighborwithnoise_dist_1m_fileid_5.wav	<CNOISE/><OVERLAP> It could take place tomorrow night <UNKNOWN/> he gazed away from us <UNKNOWN/> . The cow wandered from the farmland and became lost. Family loyalties and <UNKNOWN/> for traditions. <OVERLAP/><CNOISE/><OVERLAP> <UNKNOWN/> <OVERLAP/>
501	ms_pns_hpLaptop_openspeaker_A2390NCYTC6A6T_fan_neighborwithnoise_dist_2m_fileid_6.wav	 <CNOISE/><OVERLAP> <UNKNOWN/> start right <UNKNOWN/> gets there. Mother is homesick <UNKNOWN/> daughter. Running around in the moonlight <UNKNOWN/> while one <UNKNOWN/> comes. That would make him mad enough if he was sober. <OVERLAP/> <CNOISE/><OVERLAP> <UNKNOWN/> <OVERLAP/>
502	ms_pns_hpLaptop_openspeaker_A2390NCYTC6A6T_kitchennoise_neighborwithnoise_dist_2m_fileid_9.wav	 <CNOISE/><OVERLAP> There <UNKNOWN/> the light <UNKNOWN/> for the day <UNKNOWN/> you would imagine <UNKNOWN/> . <OVERLAP/> <CNOISE/><OVERLAP> <UNKNOWN/> <OVERLAP/>
503	ms_pns_hpLaptop_openspeaker_A2390NCYTC6A6T_kitchennoise_neighborwithnoise_dist_3m_fileid_10.wav	 <CNOISE/><OVERLAP> <UNKNOWN/> operation <UNKNOWN/> On their birthday, we will have <UNKNOWN/> They offer no opinions <UNKNOWN/> I know it wasn't <UNKNOWN/> from their <UNKNOWN/> . <OVERLAP/> <CNOISE/><OVERLAP> <UNKNOWN/> <OVERLAP/>
504	ms_pns_hpLaptop_openspeaker_A2390NCYTC6A6T_mouseclicks_neighborwithnoise_dist_1m_fileid_2.wav	 <CNOISE/><OVERLAP> The finger code <UNKNOWN/> formulation in the test example, wait a little while, the goodman <UNKNOWN/> appreciatively and divided work <UNKNOWN/> said knock yourself out cleaning all these empty rooms. <OVERLAP/> <CNOISE/><OVERLAP> <UNKNOWN/> also that <UNKNOWN/> the flat bottom <UNKNOWN/> acting <UNKNOWN/> let us <UNKNOWN/> . <OVERLAP/>
505	ms_pns_hpLaptop_openspeaker_A2390NCYTC6A6T_mouseclicks_neighborwithnoise_dist_2m_fileid_1.wav	 <CNOISE/><OVERLAP> He felt a good deal less shaky. Then he <UNKNOWN/> they allowed us to go. In what ways then did the patient's physical blindness manifest itself? <UNKNOWN/> Neither his <UNKNOWN/> his exaggerations, nor his despair were akin to yours. Nowadays we talk as though the <UNKNOWN/> were just a thought <UNKNOWN/> . <OVERLAP/> <CNOISE/><OVERLAP> <UNKNOWN/> <OVERLAP/>
506	ms_pns_hpLaptop_openspeaker_A2390NCYTC6A6T_munching_primarywithnoise_fileid_4.wav	 <CNOISE/> On this they feel they can relay. My father ran him off here six years ago. He didn't even give me a chance to refuse. He always seem to have money in his pocket. He is <UNKNOWN/> shall be flip a coin to see which of us goes first.
507	ms_pns_hpLaptop_openspeaker_A2390NCYTC6A6T_munching_primarywithnoise_fileid_9.wav	 <CNOISE/> The castaway ended up abruptly at the shore. So he <UNKNOWN/> his <UNKNOWN/> was to get me in bed. Man you just spending a lot of money. The word also made him feel hate, sincere hate for so labelled <UNKNOWN/> can't repeat. The lady's eyes are magnified by <UNKNOWN/> .
508	ms_pns_hpLaptop_openspeaker_A2390NCYTC6A6T_neighbor_dist_1m_fileid_1.wav	 <CNOISE/><OVERLAP> Greg buys fresh milk each weekday morning. Melancholy <UNKNOWN/> . It's a formality you know. We will talk over at your office. Of course you can have another tuna fish sandwich. You are boiling milk <UNKNOWN/> throughout the <UNKNOWN/> meets the radiation crossing of meat has received extensive investigation. <OVERLAP/> <CNOISE/><OVERLAP> <UNKNOWN/> <OVERLAP/>
509	ms_pns_hpLaptop_openspeaker_A2390NCYTC6A6T_neighbor_dist_1m_fileid_2.wav	 <OVERLAP> <UNKNOWN/> but are <UNKNOWN/> afterwards you did well enough. A helpful <UNKNOWN/> The tooth fairy <UNKNOWN/> to come when <UNKNOWN/> tooth fell out. Don't ask me to carry an oily rag like <UNKNOWN/> . <OVERLAP/> <OVERLAP><UNKNOWN/><OVERLAP/>
510	ms_pns_hpLaptop_openspeaker_A2390NCYTC6A6T_neighbor_dist_1m_fileid_3.wav	 <OVERLAP> Lifting her skirts <UNKNOWN/> never really was <UNKNOWN/> . Don't do Charlie's dirty dishes. <UNKNOWN/> country to move upward. His guard <UNKNOWN/> which had been loyal in <UNKNOWN/> were racing toward him. Help celebrate your brother's success. <OVERLAP/> <OVERLAP> <UNKNOWN/> never <UNKNOWN/> back and forth slowly <UNKNOWN/> . <OVERLAP/>
511	ms_pns_hpLaptop_openspeaker_A2390NCYTC6A6T_neighbor_dist_2m_fileid_10.wav	 <CNOISE/><OVERLAP> <UNKNOWN/> need for novelty maybe a symptom of cultural fatigue and instability. The <UNKNOWN/> . Her toothpaste tubes <UNKNOWN/> from the bottom. The view overlooked the ocean <UNKNOWN/> <OVERLAP/> <CNOISE/><OVERLAP> <UNKNOWN/> <OVERLAP/>
512	ms_pns_hpLaptop_openspeaker_A2390NCYTC6A6T_neighbor_dist_2m_fileid_4.wav	 <OVERLAP> The question that <UNKNOWN/> asked <UNKNOWN/> status <UNKNOWN/> in most cases <UNKNOWN/> <OVERLAP/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
513	ms_pns_hpLaptop_openspeaker_A2390NCYTC6A6T_neighbor_dist_2m_fileid_5.wav	 <CNOISE/><UNKNOWN/>
514	ms_pns_hpLaptop_openspeaker_A2390NCYTC6A6T_neighbor_dist_2m_fileid_9.wav	 <CNOISE/> She had no way of knowing <UNKNOWN/> . An opportunity for murder victim. Should giraffe be kept in small cell? <UNKNOWN/> he shouted heartily. He was thus nearly had <UNKNOWN/>.
515	ms_pns_hpLaptop_openspeaker_A2390NCYTC6A6T_neighbor_dist_3m_fileid_6.wav	 <OVERLAP> <UNKNOWN/> regarding <UNKNOWN/> to reflect that <UNKNOWN/> he disobeyed, the result is turmoil. It demotivates his behavior. <UNKNOWN/> procedure was outlined as long overdue <UNKNOWN/> <OVERLAP/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
516	ms_pns_hpLaptop_openspeaker_A2390NCYTC6A6T_neighbor_dist_3m_fileid_7.wav	 <CNOISE/><OVERLAP> <UNKNOWN/> to it in three weeks. <UNKNOWN/> Had two days judged by standardized <UNKNOWN/> . He was handsome despite the long thin scar that straddled across his cheek. <OVERLAP/> <CNOISE/><OVERLAP> <UNKNOWN/> Having to <UNKNOWN/> making <UNKNOWN/> . <OVERLAP/>
517	ms_pns_hpLaptop_openspeaker_A2390NCYTC6A6T_neighbor_dist_3m_fileid_8.wav	 <CNOISE/><OVERLAP> This one came a bit higher thirty thousand or more. Our chance of fulfilling my destiny is over. Ant bites were eased by a <UNKNOWN/> . We often say our <UNKNOWN/> person that he looks young for his age or old for his age. <UNKNOWN/> Two warriors to be jackass hunting you poison me. Experiment with the <UNKNOWN/> number of tires. <OVERLAP/> <CNOISE/><OVERLAP> <UNKNOWN/> a single <UNKNOWN/> inside the <UNKNOWN/> concert. <OVERLAP/>
518	ms_pns_hpLaptop_openspeaker_A2390NCYTC6A6T_openingchipspacket_primarywithnoise_fileid_10.wav	 <CNOISE/> Only then did he decide he didn't want one. The shot of a <UNKNOWN/> as a soft sound. The <FILL/> laziest boy he <UNKNOWN/> . This is no such <UNKNOWN/> type for him. <UNKNOWN/> There was a <UNKNOWN/> . It sounds silly, why go on? He caught the <UNKNOWN/> .
519	ms_pns_hpLaptop_openspeaker_A2390NCYTC6A6T_openingchipspacket_primarywithnoise_fileid_5.wav	 <CNOISE/> If parole comes tomorrow, have an arranged <UNKNOWN/> a meeting at two. Now forget all this other, the body was heavy and <UNKNOWN/> . How plainly he enjoyed seeing his two two <UNKNOWN/> things. What is this lounge thing by dining hall?
520	ms_pns_hpLaptop_openspeaker_A2390NCYTC6A6T_runningwater_primarywithnoise_fileid_2.wav	 <CNOISE/> Maybe you and me will get to leave, but these two ain't going nowhere. Serial myopia <UNKNOWN/> can be complex. Next, the hand was <UNKNOWN/> . All <UNKNOWN/> are reaching <UNKNOWN/> . Program <UNKNOWN/> as follows <UNKNOWN/> .
521	ms_pns_hpLaptop_openspeaker_A2390NCYTC6A6T_runningwater_primarywithnoise_fileid_7.wav	 <CNOISE/> They had <UNKNOWN/> where the <UNKNOWN/> . He's already snapping <UNKNOWN/> the temperature. Oh boy did you chicken out? No sir. This changes the partner to <UNKNOWN/> . They really did not read the system of <UNKNOWN/> mechanism. Their new idea <UNKNOWN/> .
522	ms_pns_hpLaptop_openspeaker_A2390NCYTC6A6T_typing_neighborwithnoise_dist_1m_fileid_3.wav	 <CNOISE/><OVERLAP> This means <UNKNOWN/> . Quality and the price <UNKNOWN/> are beautiful. <UNKNOWN/> Loose clothes beneath her shirt. <UNKNOWN/> They needed some money or something. <UNKNOWN/> <OVERLAP/> <CNOISE/><OVERLAP> <UNKNOWN/> <OVERLAP/>
523	ms_pns_hpLaptop_openspeaker_A2390NCYTC6A6T_typing_neighborwithnoise_dist_1m_fileid_4.wav	<CNOISE/> <OVERLAP> <UNKNOWN/> Honey <UNKNOWN/> . <OVERLAP/> <CNOISE/><OVERLAP> <UNKNOWN/> <OVERLAP/>
524	ms_pns_hp_Laptop_A23RGS48XSHCT5_Air_conditioner_neighborwithnoise_dist_1m_fileid_2.wav	 <CNOISE/><UNKNOWN/> It's tragic that <UNKNOWN/> from the <UNKNOWN/> .
525	ms_pns_hp_laptop_A23RGS48XSHCT5_Air_conditioner_primarywithnoise_fileid_2.wav	 That <UNKNOWN/> has been accepted by me. But acid produced <UNKNOWN/> . It is followed by a boom in <UNKNOWN/> . Microscopically there was in <UNKNOWN/> fibrosis and vascular condition. What explains this <UNKNOWN/> ?
526	ms_pns_hp_Laptop_A23RGS48XSHCT5_baby_crying_neighborwithnoise_dist_3m_fileid_7.wav	 <CNOISE/><OVERLAP> The prospect of cutting back spending is an unpleasant one for any girl. Another brand of indefinite <UNKNOWN/> It could take place tomorrow night, or it might occur months from now. To his puzzlement, there suddenly was no haze. <OVERLAP/> <CNOISE/><OVERLAP> <UNKNOWN/> something that <UNKNOWN/> that will make him fat <UNKNOWN/> properly <UNKNOWN/> . <OVERLAP/>
527	ms_pns_hp_laptop_A23RGS48XSHCT5_Clatter_noise_primarywithnoise_fileid_4.wav	 <CNOISE/><UNKNOWN/>
528	ms_pns_hp_laptop_A23RGS48XSHCT5_Copy_machine_primarywithnoise_fileid_9.wav	 <CNOISE/> You put answers in this <UNKNOWN/> is a relieving quality of maturity. <UNKNOWN/> you can not just put these data points in drawing the graph. Non material is best for all situations. This is known as conformational endrophy. Audience are not necessarily good, and adaptations are not necessarily bad.
529	ms_pns_hp_Laptop_A23RGS48XSHCT5_Dish_washer_neighborwithnoise_dist_2m_fileid_4.wav	 <OVERLAP> Nowadays we talk <UNKNOWN/> so the best, where there is <UNKNOWN/> . Our first necessity at the very outset <UNKNOWN/> is post at <UNKNOWN/> distancing. The flat bottom boat sunk slowly <UNKNOWN/> at window. <OVERLAP/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
530	ms_pns_hp_laptop_A23RGS48XSHCT5_Dish_washer_primarywithnoise_fileid_10.wav	 <CNOISE/> Do you have the yellow ointment ready? <UNKNOWN/> give me a drink. The domestic automatic washer, that will give equivalent results <UNKNOWN/> may be used. <UNKNOWN/> enter the <UNKNOWN/> Hungarian dollar for dinner and a Gooseberry <UNKNOWN/> for dessert.
531	ms_pns_hp_Laptop_A23RGS48XSHCT5_dog_barking_neighborwithnoise_dist_3m_fileid_8.wav	 <OVERLAP> The takes away from us. <UNKNOWN/> The cow wandered from the farm land and became lost. Family loyalties and corporative are being unbroken for generations. It might hurt you. Though the sermon <UNKNOWN/> the needs of <UNKNOWN/> action. <OVERLAP/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
532	ms_pns_hp_laptop_A23RGS48XSHCT5_Dog_barking_primarywithnoise_fileid_7.wav	 <CNOISE/> We have got plenty of time to think about that. That 's why it's <UNKNOWN/> commands and adventure. <UNKNOWN/> Are we as safe as we should be, from such a disaster?
533	ms_pns_hp_Laptop_A23RGS48XSHCT5_fan_neighborwithnoise_dist_1m_fileid_1.wav	 <OVERLAP> We need to, whether to fit <UNKNOWN/> Experiment without a fixed number of clients. <UNKNOWN/> Whatever their faults, they are not <UNKNOWN/> but considered within technical astronomic, a different <UNKNOWN/> can be traced. More often closed offices are <FILL/> <OVERLAP/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
534	ms_pns_hp_laptop_A23RGS48XSHCT5_Fan_primarywithnoise_fileid_1.wav	 <CNOISE/> This we can sympathetically understand. We congratulate the entire membership points record of good legislation. <UNKNOWN/> registry participants <UNKNOWN/> aquatic competition. <UNKNOWN/> be my edge. You want <UNKNOWN/> so lightly.
535	ms_pns_hp_Laptop_A23RGS48XSHCT5_inside_car_neighborwithnoise_dist_1m_fileid_10.wav	 <OVERLAP> Nobody, not immediately. Ask the deputy demanded. <UNKNOWN/> redness, exercises are almost continuous. This men were without capital or experiences. Maybe <UNKNOWN/> work the other day. <UNKNOWN/> for your privacy. <UNKNOWN/> solarities aligned with respect to grow North. <OVERLAP/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
536	ms_pns_hp_laptop_A23RGS48XSHCT5_Inside_car_noise_primarywithnoise_fileid_5.wav	 <CNOISE/> Another memo for sightseers. Bring your camera around amusements. To honor him is to honor ourselves. There's not <UNKNOWN/> to make him feel important or his <UNKNOWN/> insult. It is circled <UNKNOWN/> .
537	ms_pns_hp_Laptop_A23RGS48XSHCT5_Kitchen_noise_neighborwithnoise_dist_2m_fileid_5.wav	 <CNOISE/><OVERLAP> Are things hard to find when you need them? They're such different shapes <UNKNOWN/> future area not much means <UNKNOWN/> lessons or that <UNKNOWN/> this means <UNKNOWN/> complex <UNKNOWN/> objects metal <UNKNOWN/> . <OVERLAP/> <CNOISE/><OVERLAP> <UNKNOWN/> <OVERLAP/>
