novelle09_01_pirandello_f000001|Novelle per un anno di Luigi Pirandello|Novelle per un anno di Luigi Pirandello
novelle09_04_pirandello_f000021|Eh, almeno quindici giorni vi ci vorranno per tutte le pratiche da sbrigare e le formalità.|Eh, almeno quindici giorni vi ci vorranno per tutte le pratiche da sbrigare e le formalità.
novelle09_04_pirandello_f000022|E anche perché, mi figuro, venderete tutto.|E anche perché, mi figuro, venderete tutto.
novelle09_04_pirandello_f000023|Crispucci aprí le braccia, con gli occhi biavi fissi nel vuoto.|Crispucci aprí le braccia, con gli occhi biavi fissi nel vuoto.
novelle09_04_pirandello_f000024|— Eh sí, vendere, vi conviene vendere. Gioje, abiti, mobili. Il grosso è nelle gioje.|- Eh sí, vendere, vi conviene vendere. Gioje, abiti, mobili. Il grosso è nelle gioje.
novelle09_04_pirandello_f000025|Cosí a occhio, dalla descrizione dell’inventario, ci sarà da cavarne da centocinquanta a duecento mila lire; forse più.|Cosí a occhio, dalla descrizione dellinventario, ci sarà da cavarne da centocinquanta a duecento mila lire; forse più.
novelle09_04_pirandello_f000026|C’è anche un vezzo di perle.|Cè anche un vezzo di perle.
novelle09_04_pirandello_f000027|Quanto agli abiti (voi capite) non li potrà certo indossare la vostra figliuola.|Quanto agli abiti voi capite non li potrà certo indossare la vostra figliuola.
novelle09_04_pirandello_f000028|Chi sa che abiti saranno! Ma ne caverete poco, non vi fate illusioni.|Chi sa che abiti saranno! Ma ne caverete poco, non vi fate illusioni.
novelle09_04_pirandello_f000029|Gli abiti si svendono, anche se ricchissimi.|Gli abiti si svendono, anche se ricchissimi.
novelle09_04_pirandello_f000030|Forse dalle pellicce (pare ce ne sia una collezione) sapendo fare, qualche cosa caverete.|Forse dalle pellicce pare ce ne sia una collezione sapendo fare, qualche cosa caverete.
novelle09_04_pirandello_f000031|Oh, badate: per le gioje, sarebbe bene che appuraste da quali negozianti furono acquistate.|Oh, badate: per le gioje, sarebbe bene che appuraste da quali negozianti furono acquistate.
novelle09_04_pirandello_f000032|Forse lo vedrete dagli astucci.|Forse lo vedrete dagli astucci.
novelle09_04_pirandello_f000033|Vi avverto che i brillanti sono molto cresciuti di prezzo.|Vi avverto che i brillanti sono molto cresciuti di prezzo.
novelle09_04_pirandello_f000034|E qui nell’elenco ce ne son segnati parecchi.|E qui nellelenco ce ne son segnati parecchi.
novelle09_04_pirandello_f000035|Ecco: una spilla… un’altra spilla… anello… anello… un bracciale… un altro anello…|Ecco: una spilla unaltra spilla anello anello un bracciale un altro anello
novelle09_04_pirandello_f000036|ancora un anello… una spilla… bracciale… bracciale… Parecchi come vedete.|ancora un anello una spilla bracciale bracciale Parecchi come vedete.
novelle09_04_pirandello_f000037|A questo punto Crispucci alzò una mano. Segno che voleva parlare.|A questo punto Crispucci alzò una mano. Segno che voleva parlare.
novelle09_04_pirandello_f000038|Le rarissime volte che gli avveniva, ne dava l’avviso cosí.|Le rarissime volte che gli avveniva, ne dava lavviso cosí.
novelle09_04_pirandello_f000039|E questo segno della mano era accompagnato da un’altra increspatura della faccia ch’esprimeva lo stento|E questo segno della mano era accompagnato da unaltra increspatura della faccia chesprimeva lo stento
novelle09_04_pirandello_f000040|e la pena di tirar sú la voce da quell’abisso di silenzio in cui la sua anima era da tanto tempo sprofondata.|e la pena di tirar sú la voce da quellabisso di silenzio in cui la sua anima era da tanto tempo sprofondata.
novelle09_04_pirandello_f000041|— Po… potrei, — disse, — farmi ardito… uno di… uno di questi anelli… alla sua signora?|- Po potrei, - disse, - farmi ardito uno di uno di questi anelli alla sua signora?
novelle09_04_pirandello_f000042|— Ma no, che dite, caro Crispucci? — scattò il signor avvocato. — La mia signora, vi pare?|- Ma no, che dite, caro Crispucci? - scattò il signor avvocato. - La mia signora, vi pare?
novelle09_04_pirandello_f000043|uno di quegli anelli! Crispucci abbassò la mano;|uno di quegli anelli! Crispucci abbassò la mano;
novelle09_04_pirandello_f000044|accennò di sí più volte col capo. — Mi scusi. — Ma no, anzi vi ringrazio. Piangete?|accennò di sí più volte col capo. - Mi scusi. - Ma no, anzi vi ringrazio. Piangete?
novelle09_04_pirandello_f000045|No, via, via, caro Crispucci! Non ho voluto offendervi! Sú, sú.|No, via, via, caro Crispucci! Non ho voluto offendervi! Sú, sú.
novelle09_04_pirandello_f000046|Lo so, lo comprendo è per voi una cosa molto triste;|Lo so, lo comprendo è per voi una cosa molto triste;
novelle09_04_pirandello_f000047|ma pensate che non accettate per voi codesta eredità: voi non siete solo, avete una figliuola, a cui non sarà facile trovar marito|ma pensate che non accettate per voi codesta eredità: voi non siete solo, avete una figliuola, a cui non sarà facile trovar marito
novelle09_04_pirandello_f000048|senza una buona dote, che ora… Eh, lo so! è a un prezzo ben duro! Ma i denari son denari|senza una buona dote, che ora Eh, lo so! è a un prezzo ben duro! Ma i denari son denari
novelle09_04_pirandello_f000049|caro Crispucci, e fanno chiudere gli occhi su tante cose. Avete anche la madre.|caro Crispucci, e fanno chiudere gli occhi su tante cose. Avete anche la madre.
novelle09_04_pirandello_f000050|Non avete molta salute, e… Crispucci, che aveva approvato col capo le precedenti considerazioni del signor avvocato|Non avete molta salute, e Crispucci, che aveva approvato col capo le precedenti considerazioni del signor avvocato
novelle09_04_pirandello_f000051|a questa su la sua salute, sgranò gli occhi con un piglio scontroso. S’inchinò; si mosse per uscire. — E non prendete le carte?|a questa su la sua salute, sgranò gli occhi con un piglio scontroso. Sinchinò; si mosse per uscire. - E non prendete le carte?
novelle09_04_pirandello_f000052|— gli disse l’avvocato, porgendogliele di su la scrivania.|- gli disse lavvocato, porgendogliele di su la scrivania.
novelle09_04_pirandello_f000053|Crispucci tornò indietro, asciugandosi gli occhi con un sudicio fazzoletto, e prese quelle carte. — Dunque partite domani?|Crispucci tornò indietro, asciugandosi gli occhi con un sudicio fazzoletto, e prese quelle carte. - Dunque partite domani?
novelle09_04_pirandello_f000054|— Signor avvocato, — rispose Crispucci, guardandolo, come deciso a dire una cosa che gli faceva tremare il mento;|- Signor avvocato, - rispose Crispucci, guardandolo, come deciso a dire una cosa che gli faceva tremare il mento;
novelle09_04_pirandello_f000055|ma s’arrestò, lottò un pezzo per ricacciare indietro, nell’abisso di silenzio, quel che stava per dire;|ma sarrestò, lottò un pezzo per ricacciare indietro, nellabisso di silenzio, quel che stava per dire;
novelle09_04_pirandello_f000056|alzò un poco le spalle, aprí un poco le braccia e andò via.|alzò un poco le spalle, aprí un poco le braccia e andò via.
novelle09_04_pirandello_f000057|Stava per dire: "Parto, se vossignoria accetta per la sua signora un anellino di questa mia eredità!".|Stava per dire: Parto, se vossignoria accetta per la sua signora un anellino di questa mia eredità!.
novelle09_04_pirandello_f000058|Di là, agli altri scritturali dello studio che da tre giorni si spassavano a torturarlo, punzecchiandolo con fredda ferocia, aveva promesso|Di là, agli altri scritturali dello studio che da tre giorni si spassavano a torturarlo, punzecchiandolo con fredda ferocia, aveva promesso
novelle09_04_pirandello_f000059|digrignando i denti, a chi una veste di seta per la moglie|digrignando i denti, a chi una veste di seta per la moglie
novelle09_04_pirandello_f000060|a chi un cappello con le piume per la figliuola, a chi un manicotto per la fidanzata.|a chi un cappello con le piume per la figliuola, a chi un manicotto per la fidanzata.
novelle09_04_pirandello_f000061|— Magari! — E qualche camicia fina, velata e ricamata, aperta davanti, per tua sorella?|- Magari! - E qualche camicia fina, velata e ricamata, aperta davanti, per tua sorella?
novelle09_04_pirandello_f000062|— Magari! Voleva che di quella eredità tutti, con lui, fossero insozzati.|- Magari! Voleva che di quella eredità tutti, con lui, fossero insozzati.
novelle09_04_pirandello_f000063|Leggendo nell’inventario la descrizione del ricchissimo guardaroba della defunta|Leggendo nellinventario la descrizione del ricchissimo guardaroba della defunta
novelle09_04_pirandello_f000064|e di quel che contenevano di biancheria gli armadii e i cassettoni, s’era figurato di poterne vestire tutte le donne della città.|e di quel che contenevano di biancheria gli armadii e i cassettoni, sera figurato di poterne vestire tutte le donne della città.
novelle09_04_pirandello_f000065|Se un resto di ragione non lo avesse trattenuto|Se un resto di ragione non lo avesse trattenuto
novelle09_04_pirandello_f000066|si sarebbe fermato per via a prendere per il petto i passanti e a dir loro: — Mia moglie era cosí e cosí; è crepata or ora a Napoli;|si sarebbe fermato per via a prendere per il petto i passanti e a dir loro: - Mia moglie era cosí e cosí; è crepata or ora a Napoli;
novelle09_04_pirandello_f000067|m’ha lasciato questo e quest’altro;|mha lasciato questo e questaltro;
novelle09_04_pirandello_f000068|volete per vostra moglie, per vostra sorella, per le vostre figliuole|volete per vostra moglie, per vostra sorella, per le vostre figliuole
novelle09_04_pirandello_f000069|una mezza dozzina di calze di seta, su fino alla coscia, finissime, traforate?|una mezza dozzina di calze di seta, su fino alla coscia, finissime, traforate?
novelle09_04_pirandello_f000070|Un giovanotto spelato, dalla faccia itterica, che aveva la malinconia di voler parere elegante|Un giovanotto spelato, dalla faccia itterica, che aveva la malinconia di voler parere elegante
novelle09_04_pirandello_f000071|si sentiva finir lo stomaco da tre giorni, in quella stanza degli scritturali, a tali profferte.|si sentiva finir lo stomaco da tre giorni, in quella stanza degli scritturali, a tali profferte.
novelle09_04_pirandello_f000072|Era da una settimana soltanto nello studio, e più che da scrivano faceva da galoppino;|Era da una settimana soltanto nello studio, e più che da scrivano faceva da galoppino;
novelle09_04_pirandello_f000073|ma voleva conservare la sua dignità;|ma voleva conservare la sua dignità;
novelle09_04_pirandello_f000074|non parlava quasi mai, anche perché nessuno gli rivolgeva la parola;|non parlava quasi mai, anche perché nessuno gli rivolgeva la parola;
novelle09_04_pirandello_f000075|si contentava d’accennare un sorrisetto vano a fior di labbra, non privo d’un certo sprezzo lieve lieve, ascoltando i discorsi degli altri|si contentava daccennare un sorrisetto vano a fior di labbra, non privo dun certo sprezzo lieve lieve, ascoltando i discorsi degli altri
novelle09_04_pirandello_f000076|e tirava fuori dalle maniche troppo corte o ricacciava indietro con mossettine sapienti i polsini ingialliti.|e tirava fuori dalle maniche troppo corte o ricacciava indietro con mossettine sapienti i polsini ingialliti.
novelle09_04_pirandello_f000077|Quel giorno, appena Crispucci uscí dalla stanza del signor avvocato, prese dall’attaccapanni il cappello e il bastone per andargli dietro|Quel giorno, appena Crispucci uscí dalla stanza del signor avvocato, prese dallattaccapanni il cappello e il bastone per andargli dietro
novelle09_04_pirandello_f000078|mentre gli altri scrivani, ridendo, gridavano dall’alto della scala: — Crispucci|mentre gli altri scrivani, ridendo, gridavano dallalto della scala: - Crispucci
novelle09_04_pirandello_f000079|ricordati! La camicia per mia sorella! — La veste di seta per mia moglie! — Il manicotto per la mia fidanzata!|ricordati! La camicia per mia sorella! - La veste di seta per mia moglie! - Il manicotto per la mia fidanzata!
novelle09_04_pirandello_f000080|— La piuma di struzzo per la mia figliuola! Per istrada lo investí|- La piuma di struzzo per la mia figliuola! Per istrada lo investí
novelle09_04_pirandello_f000081|con la faccia più scolorita che mai dalla bile: — Ma perché fate tante sciocchezze? Perché seminate la roba cosí?|con la faccia più scolorita che mai dalla bile: - Ma perché fate tante sciocchezze? Perché seminate la roba cosí?
novelle09_04_pirandello_f000082|Porterà scritta forse in qualche parte la provenienza?|Porterà scritta forse in qualche parte la provenienza?
novelle09_04_pirandello_f000083|Vi tocca una fortuna come questa, e non sapete profittarne. Siete impazzito?|Vi tocca una fortuna come questa, e non sapete profittarne. Siete impazzito?
novelle09_04_pirandello_f000084|Crispucci si fermò un momento a guatarlo di traverso.|Crispucci si fermò un momento a guatarlo di traverso.
novelle09_04_pirandello_f000085|— Fortuna, sí! — ribatté quello.|- Fortuna, sí! - ribatté quello.
novelle09_04_pirandello_f000086|— Fortuna prima e fortuna adesso! Prima, per esservene liberato tant’anni fa, quando vi scappò di casa.|- Fortuna prima e fortuna adesso! Prima, per esservene liberato tantanni fa, quando vi scappò di casa.
