T60_WB_est,C50_WB_est,file
0.46553773,10.565331,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-12-57-04-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|e1c3b1462245ea4d6c610a7f25cad8e3_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.47746867,11.557457,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-12-57-56-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|2b38f995da8306a626a437eb8d1312a8_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.4454825,11.924063,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-12-58-25-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|0fde520c530cd00cb88640f7e88d3e81_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.4252773,12.47039,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-12-58-55-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|88b8e9a203d1e424ddaebbcaa27c6288_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.48348773,11.756429,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-12-59-22-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|59e652ccd0d1b36fb8187bcd262ce364_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.47330058,11.230721,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-12-58-31-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|8a504e00508d16dcfca2bd4eaebcf23b_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.48156857,11.068899,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-12-59-12-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|0ce245d9e74f12bc0adc6a961df3b47e_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.45080483,12.704462,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-12-59-37-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|f3718c5b81e35bee2f475aa4fe12a766_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.50242764,11.639494,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-12-58-47-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|608498118d31792697915f200f9162ab_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.4904241,10.8342705,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-12-59-47-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|e60c776fe760e9d9ff0fca8a6b134399_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.49471414,10.626047,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-12-58-42-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|0807d031a4deb73ff52e411c248a97a7_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.4563405,11.159739,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-00-27-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|390f037f21a3959915481d9dfe8636be_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.43509102,11.388103,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-00-09-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|7dc5a42d901f8de1ea4c8e3c0c81093e_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.46690774,11.502764,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-00-59-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|829d8878f925fcec4a95800966496041_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.4124442,12.411476,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-12-59-56-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|6243b4bab62bf9c4974514403ce2552e_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.44103992,9.579422,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-01-12-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|22465b122320fb9c711819f24e5c95d0_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.47594583,10.212734,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-00-51-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|a188d29aed0f873125ae0b6c0d639c65_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.47680372,11.550482,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-01-24-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|f9be04d485532f04c71d4dc995a66c5a_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5218599,11.890776,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-00-46-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|3e926091ecdcd352bbd11c456c2f55e8_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.47586697,12.154801,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-01-46-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|5f928b532c64bf8aa8b0c1f9e39e90fe_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.48355752,12.678715,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-06-06-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|416af2542a06c6aee298c149de18c898_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.44998187,11.82069,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-02-02-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|f65ecc9b16f51e660f948fa36918ed2e_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5620677,10.330882,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-02-21-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|0912af0a0fae5dff9c2237e9bf41654d_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.50698835,10.824213,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-02-15-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|cbf4988f802201ce6be53b42fa730905_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5246742,10.359333,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-05-59-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|69c48930a7d972b5d3d566b4e4a4fb78_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5297589,11.38715,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-01-56-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|c1fa2bf5ca0e4dd55b4fb544f5894b24_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.5564219,11.299175,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-02-10-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|8d2279ad02f479122200a78754e48c1f_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.45364147,11.0700245,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-06-37-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|8ee24e9444d5a3f90a52821ac9482ca9_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.4444551,12.073519,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-07-54-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|298d0d713886258d46c65455e9997a32_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.3788591,12.251991,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-07-13-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|663402943ac77805b5f8ef964d3da1ea_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.46027213,11.453497,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-07-34-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|f333895f3833a024a574efdc18052216_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.45076054,12.555015,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-06-20-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|fa62b4434fd7e95feae6619a9faa3bd9_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.4385454,11.567876,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-07-21-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|bdd129d0eac1d429829b4bcb9b4a1682_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.48119742,12.4063835,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-06-31-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|e8b4d29a08d64406d761f62915a2720a_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.43879133,12.108713,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-06-15-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|10c17722d453e2da7dd9fddce4a1fe7e_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.4290644,12.200912,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-08-10-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|02aa71d8e6f6f9cb06ee878bd2fc183e_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.4621008,12.222948,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-08-42-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|3f09a38ea5175250bd7391a4c6c49676_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.46806222,11.942744,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-09-20-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|fcc217991dafe31b84ea3a6d6828a892_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.49017197,11.63249,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-08-53-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|4d13dbf8ade4bdbf0586cb80d66fd785_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.41684055,11.269144,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-09-11-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|03837292f9f821486d3f62db65cb3870_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.4223776,10.655211,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-08-35-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|354f6de86409226c6e7c5fb459bf2b91_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.40184033,11.52007,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-08-29-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|abbfe1f502d72e1ebd042b3e7296431d_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.4619372,11.630327,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-08-25-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|10c355454e8eaa278f875ef1a11f4650_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.42806107,12.112261,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-10-13-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|b14f666423bb797dc64b342c83c1a32b_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.42023706,12.214445,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-11-22-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|8f696fa2114e5946aa042914295f2f0a_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.42993325,12.250748,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-10-32-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|2b1070956fd4c2c18b6318e93373c798_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.3882112,12.196156,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-11-02-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|de7b5a2cc6fc6281fab9b01d132011da_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.42965394,12.68133,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-09-36-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|b89e555a16389bc27e96aecb02cf7251_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.4244488,11.27037,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-10-46-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|7f7479b7383db1c72b5191089a813cc7_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.3945024,11.747477,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-10-55-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|4616a241d8aafaaa9d945ece1a081013_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.42958736,12.87146,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-10-26-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|a5921e48f5fd66562dd0af7517859967_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.44307142,11.0698805,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-12-03-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|9293e143877ded506a4642b2bc459a41_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.39081883,12.525055,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-11-34-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|9ec6bcb2804513bb71667f880f8db9e2_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.39137036,11.313871,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-12-28-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|660ed04b57b5987e715990efc845c59d_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.39488667,12.287113,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-12-38-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|62c3e6d4ebd312a6b8aa60116c975133_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.43555772,11.357847,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-11-45-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|96abb97fb9c5405d2ce333f4a18ebf46_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.39484447,11.688744,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-12-46-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|3508e082179812a5d853aa2a54f9601d_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.42825776,11.65554,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-12-21-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|4a5f71d866d97fa7201d90fa7f955e80_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.4172188,13.246586,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-11-52-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|7f9839b14a30c14a6ebc4f82b5b78f90_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.45803893,12.357213,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-13-07-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|49b4c7127762943b049ce3361f5e3ba0_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.39697126,11.53933,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-13-49-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|da5b51ed5542d5789d13025ec61ceb0e_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.47278863,10.721716,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-13-34-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|b1b8e3f3939ef5b1f4e02483a7f450e5_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.40600243,11.0634365,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-12-59-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|49f8a001af3578dfa494c11ca609c2d2_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.4161142,11.309872,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-20-13-13-27-mic-2_Yamaha_PJP-10UR_train_16k.wav|None|None|4112064831055051979fcd1561c69095_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
