novelle08_01_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle08_05_pirandello_f000207|E tu, Niluzzu, piglia il piatto grande, quello tondo, dallo stipo! Il fegato|E tu, Niluzzu, piglia il piatto grande, quello tondo, dallo stipo! Il fegato
novelle08_05_pirandello_f000208|il fegato lo voglio dare alla vecchia! Zitti tutti! Il fegato alla vecchia! Sparò per lungo la bestia;|il fegato lo voglio dare alla vecchia! Zitti tutti! Il fegato alla vecchia! Sparò per lungo la bestia;
novelle08_05_pirandello_f000209|ne trasse il fegato e corse a lavarlo in una conca, poi lo compose|ne trasse il fegato e corse a lavarlo in una conca, poi lo compose
novelle08_05_pirandello_f000210|lucido compatto tremolante, nel piatto e lo porse al figliuolo: — Va’ da tuo nonno|lucido compatto tremolante, nel piatto e lo porse al figliuolo: - Va da tuo nonno
novelle08_05_pirandello_f000211|Niluzzu, e digli cosí: Mi manda papà Saru, con questo regalo per Mamma Tresa, e con la preghiera che gli saluti la troja!|Niluzzu, e digli cosí: Mi manda papà Saru, con questo regalo per Mamma Tresa, e con la preghiera che gli saluti la troja!
novelle08_06_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle08_06_pirandello_f000002|BENEDIZIONE|BENEDIZIONE
novelle08_06_pirandello_f000003|— Io non so com’è la gente! — soleva ripetere don Marchino per lo meno una ventina di volte al giorno|- Io non so comè la gente! - soleva ripetere don Marchino per lo meno una ventina di volte al giorno
novelle08_06_pirandello_f000004|insaccandosi nelle spalle e aprendo le mani a ventaglio davanti al petto|insaccandosi nelle spalle e aprendo le mani a ventaglio davanti al petto
novelle08_06_pirandello_f000005|con gli angoli della bocca contratti in giú: — Io non so com’è la gente!|con gli angoli della bocca contratti in giú: - Io non so comè la gente!
novelle08_06_pirandello_f000006|Perché la gente in tanti e tanti casi non si regolava com’egli si sarebbe regolato;|Perché la gente in tanti e tanti casi non si regolava comegli si sarebbe regolato;
novelle08_06_pirandello_f000007|o anche perché la gente spessissimo trovava da ridire su tutto ciò che faceva lui e che a lui pareva ben fatto.|o anche perché la gente spessissimo trovava da ridire su tutto ciò che faceva lui e che a lui pareva ben fatto.
novelle08_06_pirandello_f000008|Ma, santo cielo, per qual mai ragione fin da principio lo avevano veduto cosí male a Stravignano, i suoi parrocchiani?|Ma, santo cielo, per qual mai ragione fin da principio lo avevano veduto cosí male a Stravignano, i suoi parrocchiani?
novelle08_06_pirandello_f000009|Non gli perdonavano d’aver ridotto a podere (col beneplacito dei superiori|Non gli perdonavano daver ridotto a podere col beneplacito dei superiori
novelle08_06_pirandello_f000010|s’intende!) il querceto che prima sorgeva dietro la chiesetta a valle e prendeva tutto il beneficio della cura.|sintende! il querceto che prima sorgeva dietro la chiesetta a valle e prendeva tutto il beneficio della cura.
novelle08_06_pirandello_f000011|Eh, quel benedetto podere ancora non lo mandavano giú|Eh, quel benedetto podere ancora non lo mandavano giú
novelle08_06_pirandello_f000012|e neanche il quartierino di quattro stanze che aveva fatto fabbricare coi denari ricavati dalla vendita degli alberi|e neanche il quartierino di quattro stanze che aveva fatto fabbricare coi denari ricavati dalla vendita degli alberi
novelle08_06_pirandello_f000013|attaccato alla chiesetta, come di là era attaccata la casuccia a terreno per sé e per la sorella Marianna.|attaccato alla chiesetta, come di là era attaccata la casuccia a terreno per sé e per la sorella Marianna.
novelle08_06_pirandello_f000014|Ma con parte di quei denari non s’era fors’anche riattata la chiesetta?|Ma con parte di quei denari non sera forsanche riattata la chiesetta?
novelle08_06_pirandello_f000015|E che male c’era, se ogni anno d’estate affittava quel quartierino a qualche famiglia che veniva a villeggiare a Stravignano?|E che male cera, se ogni anno destate affittava quel quartierino a qualche famiglia che veniva a villeggiare a Stravignano?
novelle08_06_pirandello_f000016|Gli stravignanesi volevano per forza più povero di Santo Giobbe il loro curato.|Gli stravignanesi volevano per forza più povero di Santo Giobbe il loro curato.
novelle08_06_pirandello_f000017|E il bello era questo: che, da un canto, egli doveva essere il servitore di tutti;|E il bello era questo: che, da un canto, egli doveva essere il servitore di tutti;
novelle08_06_pirandello_f000018|ma guaj, dall’altro, se lo vedevano con la zappa in mano o badare alle bestie.|ma guaj, dallaltro, se lo vedevano con la zappa in mano o badare alle bestie.
novelle08_06_pirandello_f000019|Perché non si sporcasse la zimarra, eh?|Perché non si sporcasse la zimarra, eh?
novelle08_06_pirandello_f000020|perché non gli s’incallissero le mani che dovevano toccar l’Ostia Consacrata?|perché non gli sincallissero le mani che dovevano toccar lOstia Consacrata?
novelle08_06_pirandello_f000021|Ma la coscienza, la coscienza non doveva essere sporca o incallita;|Ma la coscienza, la coscienza non doveva essere sporca o incallita;
novelle08_06_pirandello_f000022|non le mani! Don Marchino aveva ragione, ma, se pur si vedeva, non s’accorgeva più che, tanto lui quanto la sorella Marianna|non le mani! Don Marchino aveva ragione, ma, se pur si vedeva, non saccorgeva più che, tanto lui quanto la sorella Marianna
novelle08_06_pirandello_f000023|avevano le gambe a modo delle papere, su le quali, andando, si dimenavano proprio come due papere;|avevano le gambe a modo delle papere, su le quali, andando, si dimenavano proprio come due papere;
novelle08_06_pirandello_f000024|tutt’e due della stessa statura, grassottelli e senza collo.|tutte due della stessa statura, grassottelli e senza collo.
novelle08_06_pirandello_f000025|Don Marchino non si sentiva parlare, o seppur si sentiva|Don Marchino non si sentiva parlare, o seppur si sentiva
novelle08_06_pirandello_f000026|non aveva l’impressione che la sua voce, oppressa dal naso sempre intasato, fosse miagolante.|non aveva limpressione che la sua voce, oppressa dal naso sempre intasato, fosse miagolante.
novelle08_06_pirandello_f000027|Ora l’antipatia che i suoi parrocchiani avevano per lui dipendeva anche, e non per poco, da queste cose|Ora lantipatia che i suoi parrocchiani avevano per lui dipendeva anche, e non per poco, da queste cose
novelle08_06_pirandello_f000028|di cui egli non si poteva render conto: la figura, la voce e anche il suo particolar modo di parlare.|di cui egli non si poteva render conto: la figura, la voce e anche il suo particolar modo di parlare.
novelle08_06_pirandello_f000029|Per esempio, gli andavano a chiedere in prestito la somara, in un caso d’urgenza|Per esempio, gli andavano a chiedere in prestito la somara, in un caso durgenza
novelle08_06_pirandello_f000030|come sarebbe di andare a chiamare a un bisogno di notte il medico a Nocera?|come sarebbe di andare a chiamare a un bisogno di notte il medico a Nocera?
novelle08_06_pirandello_f000031|Don Marchino rispondeva invariabilmente: — Non ti ci fa arrivare.|Don Marchino rispondeva invariabilmente: - Non ti ci fa arrivare.
novelle08_06_pirandello_f000032|Ti accadrà di romperti due o tre volte il collo, bello mio;|Ti accadrà di romperti due o tre volte il collo, bello mio;
novelle08_06_pirandello_f000033|mi contento di tre e non di più.|mi contento di tre e non di più.
novelle08_06_pirandello_f000034|Parlava cosí, ripetendo spesso di queste frasucce argute, che aveva sentito dire chi sa quando e da chi;|Parlava cosí, ripetendo spesso di queste frasucce argute, che aveva sentito dire chi sa quando e da chi;
novelle08_06_pirandello_f000035|ma le ripeteva ormai come se fossero un modo di dire naturale, senz’alcuna intenzione d’arguzia.|ma le ripeteva ormai come se fossero un modo di dire naturale, senzalcuna intenzione darguzia.
novelle08_06_pirandello_f000036|Quella somara poi era viziosa davvero: cosí viziosa che, a prestarla|Quella somara poi era viziosa davvero: cosí viziosa che, a prestarla
novelle08_06_pirandello_f000037|don Marchino credeva in coscienza di non potersi arrischiare a cuor leggero.|don Marchino credeva in coscienza di non potersi arrischiare a cuor leggero.
novelle08_06_pirandello_f000038|Se tante volte, santo cielo, essa non permetteva neanche a lui di far montare qualcuno sul biroccio|Se tante volte, santo cielo, essa non permetteva neanche a lui di far montare qualcuno sul biroccio
novelle08_06_pirandello_f000039|E per non farsi mordere o calciare|E per non farsi mordere o calciare
novelle08_06_pirandello_f000040|quando doveva sellarla o attaccarla|quando doveva sellarla o attaccarla
novelle08_06_pirandello_f000041|gli toccava usarle le maniere più garbate e dirle tante dolci paroline e ammonirla paternamente d’aver pazienza e rassegnazione|gli toccava usarle le maniere più garbate e dirle tante dolci paroline e ammonirla paternamente daver pazienza e rassegnazione
novelle08_06_pirandello_f000042|poiché Dio aveva voluto farla nascere somara.|poiché Dio aveva voluto farla nascere somara.
novelle08_06_pirandello_f000043|Ma sfido! — dicevano a Stravignano.|Ma sfido! - dicevano a Stravignano.
novelle08_06_pirandello_f000044|Quella somara, a cui attendeva quasi sempre don Marchino;|Quella somara, a cui attendeva quasi sempre don Marchino;
novelle08_06_pirandello_f000045|le galline e i tre majali, a cui attendeva sempre la sorella Marianna;|le galline e i tre majali, a cui attendeva sempre la sorella Marianna;
novelle08_06_pirandello_f000046|le due vacche, a cui attendeva Rosa, la serva scalza;|le due vacche, a cui attendeva Rosa, la serva scalza;
novelle08_06_pirandello_f000047|nel vedere in mezzo a loro quel padrone lí, e la sorella,|nel vedere in mezzo a loro quel padrone lí, e la sorella,
novelle08_06_pirandello_f000048|come due papere, dovevano sentire per forza una certa affinità bestiale con essi|come due papere, dovevano sentire per forza una certa affinità bestiale con essi
novelle08_06_pirandello_f000049|per cui si pigliavano confidenze che, certamente, con altri padroni non si sarebbero permesse.|per cui si pigliavano confidenze che, certamente, con altri padroni non si sarebbero permesse.
novelle08_06_pirandello_f000050|E ridevano tutti del poco rispetto che quelle bestie maleducate portavano al loro curato e alla sorella;|E ridevano tutti del poco rispetto che quelle bestie maleducate portavano al loro curato e alla sorella;
novelle08_06_pirandello_f000051|dei dispetti, forse amorosi, che i tre grossi majali cretacei facevano alla Marianna;|dei dispetti, forse amorosi, che i tre grossi majali cretacei facevano alla Marianna;
novelle08_06_pirandello_f000052|della disperazione di questa nell’andar cercando ogni mattina le uova|della disperazione di questa nellandar cercando ogni mattina le uova
novelle08_06_pirandello_f000053|che le galline apposta le nascondevano, scappando a fetare di qua e di là.|che le galline apposta le nascondevano, scappando a fetare di qua e di là.
novelle08_06_pirandello_f000054|Tutte con le calze al piede, quelle galline, perché non si scambiassero! — E i porchettoni perché no|Tutte con le calze al piede, quelle galline, perché non si scambiassero! - E i porchettoni perché no
novelle08_06_pirandello_f000055|sora Marianna, con un bel fiocchetto celeste alla coda?|sora Marianna, con un bel fiocchetto celeste alla coda?
novelle08_06_pirandello_f000056|Ma guardate se queste eran cose da dire alla povera sorella d’un povero curato|Ma guardate se queste eran cose da dire alla povera sorella dun povero curato
novelle08_06_pirandello_f000057|che non dava fastidio neanche all’aria! Mah…|che non dava fastidio neanche allaria! Mah
novelle08_06_pirandello_f000058|E don Marchino s’insaccava nelle spalle, apriva a ventaglio davanti al petto le mani|E don Marchino sinsaccava nelle spalle, apriva a ventaglio davanti al petto le mani
novelle08_06_pirandello_f000059|e, contraendo gli angoli della bocca|e, contraendo gli angoli della bocca
novelle08_06_pirandello_f000060|ripeteva: — Io non so com’è la gente… Ebbe più che mai ragione di ripetere questa sua abituale esclamazione|ripeteva: - Io non so comè la gente Ebbe più che mai ragione di ripetere questa sua abituale esclamazione
novelle08_06_pirandello_f000061|il giorno che scese a Nocera per il mercato del bestiame.|il giorno che scese a Nocera per il mercato del bestiame.
novelle08_06_pirandello_f000062|Non aveva né da comperare né da vendere;|Non aveva né da comperare né da vendere;
novelle08_06_pirandello_f000063|andava soltanto per vedere e sentire;|andava soltanto per vedere e sentire;
novelle08_06_pirandello_f000064|gli scadeva quell’anno il contratto coi coloni della cura, di cui era scontento;|gli scadeva quellanno il contratto coi coloni della cura, di cui era scontento;
novelle08_06_pirandello_f000065|aveva già dato voce che per l’anno nuovo si sarebbe messo con altri; ora il tempo era venuto;|aveva già dato voce che per lanno nuovo si sarebbe messo con altri; ora il tempo era venuto;
novelle08_06_pirandello_f000066|e là alla fiera, tra la gente di campagna accorsa da tutti i dintorni|e là alla fiera, tra la gente di campagna accorsa da tutti i dintorni
novelle08_06_pirandello_f000067|voleva sapere chi comperava e chi vendeva, e i discorsi che si facevano su questo e su quello.|voleva sapere chi comperava e chi vendeva, e i discorsi che si facevano su questo e su quello.
novelle08_06_pirandello_f000068|Proprio coloro che in chiesa non si vedevano mai, oh, neppure per le feste principali|Proprio coloro che in chiesa non si vedevano mai, oh, neppure per le feste principali
novelle08_06_pirandello_f000069|lo accusarono quel giorno d’aver lasciato la cura per andar braccando alla fiera fino alla calata del sole.|lo accusarono quel giorno daver lasciato la cura per andar braccando alla fiera fino alla calata del sole.
novelle08_06_pirandello_f000070|Ma questo fu niente.|Ma questo fu niente.
novelle08_06_pirandello_f000071|Quand’era già montato sul biroccino per ritornarsene a Stravignano, con tutto quel ventaccio che s’era levato all’improvviso|Quandera già montato sul biroccino per ritornarsene a Stravignano, con tutto quel ventaccio che sera levato allimprovviso
novelle08_06_pirandello_f000072|gli si fece incontro una certa Nunziata, con un ragazzo di circa otto anni su le braccia e una capretta dietro|gli si fece incontro una certa Nunziata, con un ragazzo di circa otto anni su le braccia e una capretta dietro
