novelle05_01_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle05_03_pirandello_f000054|capirà, se mettono il treno o il tram o l’automobile, posso fischiare.|capirà, se mettono il treno o il tram o lautomobile, posso fischiare.
novelle05_03_pirandello_f000055|Arrivai a Milocca a sera chiusa.|Arrivai a Milocca a sera chiusa.
novelle05_03_pirandello_f000056|Non vidi nulla, perché secondo il calendario doveva esserci la luna, quella sera; la luna non c’era;|Non vidi nulla, perché secondo il calendario doveva esserci la luna, quella sera; la luna non cera;
novelle05_03_pirandello_f000057|i lampioni a petrolio non erano stati accesi;|i lampioni a petrolio non erano stati accesi;
novelle05_03_pirandello_f000058|e dunque non ci si vedeva neanche a tirar moccoli.|e dunque non ci si vedeva neanche a tirar moccoli.
novelle05_03_pirandello_f000059|Villa Tucci era a circa mezz’ora dal paese.|Villa Tucci era a circa mezzora dal paese.
novelle05_03_pirandello_f000060|Ma, o che la rozza veramente non ne potesse più o che avesse fiutato la rimessa lí vicina|Ma, o che la rozza veramente non ne potesse più o che avesse fiutato la rimessa lí vicina
novelle05_03_pirandello_f000061|come diceva sacrando il vetturino, il fatto è che non volle più andare avanti nemmeno d’un passo.|come diceva sacrando il vetturino, il fatto è che non volle più andare avanti nemmeno dun passo.
novelle05_03_pirandello_f000062|E non seppi darle torto, io.|E non seppi darle torto, io.
novelle05_03_pirandello_f000063|Dopo cinque ore di compagnia, m’ero quasi quasi medesimato con quella bestia: non avrei voluto più andare avanti neanch’io.|Dopo cinque ore di compagnia, mero quasi quasi medesimato con quella bestia: non avrei voluto più andare avanti neanchio.
novelle05_03_pirandello_f000064|Pensavo: — Chi sa, dopo tant’anni, come ritroverò Merigo Tucci! Già me lo ricordo cosí in nebbia.|Pensavo: - Chi sa, dopo tantanni, come ritroverò Merigo Tucci! Già me lo ricordo cosí in nebbia.
novelle05_03_pirandello_f000065|Chi sa come si sarà abbrutito a furia di batter la testa contro le dure|Chi sa come si sarà abbrutito a furia di batter la testa contro le dure
novelle05_03_pirandello_f000066|stupide realtà quotidiane d’una meschina vita provinciale! Da compagno di scuola, egli mi ammirava;|stupide realtà quotidiane duna meschina vita provinciale! Da compagno di scuola, egli mi ammirava;
novelle05_03_pirandello_f000067|ma ora vuol essere ammirato lui da me, perché – buttati via i libri – s’è arricchito;|ma ora vuol essere ammirato lui da me, perché - buttati via i libri - sè arricchito;
novelle05_03_pirandello_f000068|mentr’io, là! potrò farmi giulebbare dal suocero dotto latinista, il quale|mentrio, là! potrò farmi giulebbare dal suocero dotto latinista, il quale
novelle05_03_pirandello_f000069|figuriamoci! mi farà scontare a sudore di sangue le tre lirette spese per il mio libro.|figuriamoci! mi farà scontare a sudore di sangue le tre lirette spese per il mio libro.
novelle05_03_pirandello_f000070|E otto marmocchi poi, e la suocera, Dio immortale, e la nuora buona massaja.|E otto marmocchi poi, e la suocera, Dio immortale, e la nuora buona massaja.
novelle05_03_pirandello_f000071|E questo paese che Tucci mi ha decantato ricchissimo e che intanto si fa trovare al bujo|E questo paese che Tucci mi ha decantato ricchissimo e che intanto si fa trovare al bujo
novelle05_03_pirandello_f000072|dopo quella stradaccia lí e questo legnetto qua per accogliere gli ospiti. Dove son venuto a cacciarmi?|dopo quella stradaccia lí e questo legnetto qua per accogliere gli ospiti. Dove son venuto a cacciarmi?
novelle05_03_pirandello_f000073|Mentre mi pascevo comodamente di queste dolci riflessioni, la rozza, piantata lí su i quattro stinchi|Mentre mi pascevo comodamente di queste dolci riflessioni, la rozza, piantata lí su i quattro stinchi
novelle05_03_pirandello_f000074|si pasceva a sua volta d’una tempesta di frustate, imperturbabilmente.|si pasceva a sua volta duna tempesta di frustate, imperturbabilmente.
novelle05_03_pirandello_f000075|Alla fine il vetturino, stanco morto di quella sua gran fatica, disperato e furibondo, mi propose di andare a piedi.|Alla fine il vetturino, stanco morto di quella sua gran fatica, disperato e furibondo, mi propose di andare a piedi.
novelle05_03_pirandello_f000076|— È qui vicino. La valigia gliela porto io.|- È qui vicino. La valigia gliela porto io.
novelle05_03_pirandello_f000077|— E andiamo, sú! Sgranchiremo le gambe, — dissi io, smontando. — Ma la via è buona, almeno?|- E andiamo, sú! Sgranchiremo le gambe, - dissi io, smontando. - Ma la via è buona, almeno?
novelle05_03_pirandello_f000078|Con questo bujo… — Lei non tema. Andrò io avanti;|Con questo bujo - Lei non tema. Andrò io avanti;
novelle05_03_pirandello_f000079|lei mi terrà dietro, piano piano, con giudizio.|lei mi terrà dietro, piano piano, con giudizio.
novelle05_03_pirandello_f000080|Fortuna ch’era bujo! Quel ch’occhio non vede, cuore non crede.|Fortuna chera bujo! Quel chocchio non vede, cuore non crede.
novelle05_03_pirandello_f000081|Quando però il giorno dopo vidi quell’altra strada lí, restai basito, non tanto perché c’ero passato|Quando però il giorno dopo vidi quellaltra strada lí, restai basito, non tanto perché cero passato
novelle05_03_pirandello_f000082|quanto per il pensiero che se Dio misericordioso aveva permesso che non ci lasciassi la pelle|quanto per il pensiero che se Dio misericordioso aveva permesso che non ci lasciassi la pelle
novelle05_03_pirandello_f000083|chi sa a quali terribili prove vuol dire che m’ha predestinato.|chi sa a quali terribili prove vuol dire che mha predestinato.
novelle05_03_pirandello_f000084|Fu cosí forte l’impressione che mi fece quella strada e poi l’aspetto di quel paese – squallido|Fu cosí forte limpressione che mi fece quella strada e poi laspetto di quel paese - squallido
novelle05_03_pirandello_f000085|nudo, in desolato abbandono, come dopo un saccheggio o un orrendo cataclisma;|nudo, in desolato abbandono, come dopo un saccheggio o un orrendo cataclisma;
novelle05_03_pirandello_f000086|senza vie, senz’acqua, senza luce|senza vie, senzacqua, senza luce
novelle05_03_pirandello_f000087|– che la villa dell’amico mio e l’accoglienza ch’egli mi fece con tutti i suoi e l’ammirazione del suocero e via dicendo mi parvero rose, a confronto.|- che la villa dellamico mio e laccoglienza chegli mi fece con tutti i suoi e lammirazione del suocero e via dicendo mi parvero rose, a confronto.
novelle05_03_pirandello_f000088|— Ma come! — dissi al Tucci.|- Ma come! - dissi al Tucci.
novelle05_03_pirandello_f000089|— Questo è il paese ricco e felice, tra i più ricchi e felici del mondo?|- Questo è il paese ricco e felice, tra i più ricchi e felici del mondo?
novelle05_03_pirandello_f000090|E Tucci, socchiudendo gli occhi: — Questo. E te ne accorgerai.|E Tucci, socchiudendo gli occhi: - Questo. E te ne accorgerai.
novelle05_03_pirandello_f000091|Mi venne di prenderlo a schiaffi.|Mi venne di prenderlo a schiaffi.
novelle05_03_pirandello_f000092|Perché non s’era mica incretinito quel pezzo d’omaccione là;|Perché non sera mica incretinito quel pezzo domaccione là;
novelle05_03_pirandello_f000093|pareva anzi che l’ingegno naturale, con l’alacrità e l’esperienza della vita|pareva anzi che lingegno naturale, con lalacrità e lesperienza della vita
novelle05_03_pirandello_f000094|nelle dure lotte contro la terra e gli uomini, gli si fosse ingagliardito e acceso;|nelle dure lotte contro la terra e gli uomini, gli si fosse ingagliardito e acceso;
novelle05_03_pirandello_f000095|e gli sfolgorava dagli occhi ridenti, da cui io, sciupato e immalinconito dalle vane brighe della città|e gli sfolgorava dagli occhi ridenti, da cui io, sciupato e immalinconito dalle vane brighe della città
novelle05_03_pirandello_f000096|roso dalle artificiose assidue cure intellettuali, mi sentivo commiserato e deriso a un tempo.|roso dalle artificiose assidue cure intellettuali, mi sentivo commiserato e deriso a un tempo.
novelle05_03_pirandello_f000097|Ma se, ad onta delle mie previsioni, dovevo riconoscer lui, Merigo Tucci|Ma se, ad onta delle mie previsioni, dovevo riconoscer lui, Merigo Tucci
novelle05_03_pirandello_f000098|degno veramente d’ammirazione, quel paesettaccio no e poi no, perdio! Ricco? felice? — Mi canzoni? — gli gridai.|degno veramente dammirazione, quel paesettaccio no e poi no, perdio! Ricco? felice? - Mi canzoni? - gli gridai.
novelle05_03_pirandello_f000099|— Non avete neanche acqua per bere e per lavarvi la faccia, case da abitare, strade per camminare|- Non avete neanche acqua per bere e per lavarvi la faccia, case da abitare, strade per camminare
novelle05_03_pirandello_f000100|luce la sera per vedere dove andate a rompervi il collo, e siete ricchi e felici? Va’ là, ho capito, sai.|luce la sera per vedere dove andate a rompervi il collo, e siete ricchi e felici? Va là, ho capito, sai.
novelle05_03_pirandello_f000101|La solita retorica! La ricchezza e la felicità nella beata ignoranza, è vero? Vuoi dirmi questo?|La solita retorica! La ricchezza e la felicità nella beata ignoranza, è vero? Vuoi dirmi questo?
novelle05_03_pirandello_f000102|— No, al contrario, — mi rispose Merigo Tucci, con un sorriso, opponendo studiatamente alla mia stizza altrettanta calma.|- No, al contrario, - mi rispose Merigo Tucci, con un sorriso, opponendo studiatamente alla mia stizza altrettanta calma.
novelle05_03_pirandello_f000103|— Nella scienza, caro mio! La felicità nostra è fondata nella scienza più occhialuta che abbia mai soccorso la povera, industre umanità.|- Nella scienza, caro mio! La felicità nostra è fondata nella scienza più occhialuta che abbia mai soccorso la povera, industre umanità.
novelle05_03_pirandello_f000104|Oh sí, staremmo freschi veramente, se fossero ignoranti i nostri amministratori! Tu m’insegni.|Oh sí, staremmo freschi veramente, se fossero ignoranti i nostri amministratori! Tu minsegni.
novelle05_03_pirandello_f000105|Che salvaguardia può esser più l’ignoranza in tempi come i nostri?|Che salvaguardia può esser più lignoranza in tempi come i nostri?
novelle05_03_pirandello_f000106|Promettimi che non mi domanderai più nulla fino a questa sera.|Promettimi che non mi domanderai più nulla fino a questa sera.
novelle05_03_pirandello_f000107|Ti farò assistere a una seduta del nostro Consiglio comunale.|Ti farò assistere a una seduta del nostro Consiglio comunale.
novelle05_03_pirandello_f000108|Appunto questa sera si discuterà una questione di capitalissima importanza: l’illuminazione del paese.|Appunto questa sera si discuterà una questione di capitalissima importanza: lilluminazione del paese.
novelle05_03_pirandello_f000109|Tu avrai dalle cose stesse che vedrai e sentirai la dimostrazione più chiara e più convincente di quanto ti ho detto.|Tu avrai dalle cose stesse che vedrai e sentirai la dimostrazione più chiara e più convincente di quanto ti ho detto.
novelle05_03_pirandello_f000110|Intanto, la ricchezza nostra è nelle meravigliose cascate di Chiarenza che ti farò vedere|Intanto, la ricchezza nostra è nelle meravigliose cascate di Chiarenza che ti farò vedere
novelle05_03_pirandello_f000111|e nelle terre che sono, grazie a Dio, cosí fertili, che ci dàn tre raccolti all’anno. Ora vedrai; vieni con me. Passò tutto; mi sobbarcai a tutto;|e nelle terre che sono, grazie a Dio, cosí fertili, che ci dàn tre raccolti allanno. Ora vedrai; vieni con me. Passò tutto; mi sobbarcai a tutto;
novelle05_03_pirandello_f000112|mi sorbii come decottini a digiuno tutti gli spassi e le distrazioni della giornata|mi sorbii come decottini a digiuno tutti gli spassi e le distrazioni della giornata
novelle05_03_pirandello_f000113|col pensiero fisso alla dimostrazione che dovevo avere quella sera al Municipio della ricchezza e della felicità di Milocca.|col pensiero fisso alla dimostrazione che dovevo avere quella sera al Municipio della ricchezza e della felicità di Milocca.
novelle05_03_pirandello_f000114|Tucci, ad esempio, mi fece visitare palmo per palmo i suoi campi? Gli sorrisi.|Tucci, ad esempio, mi fece visitare palmo per palmo i suoi campi? Gli sorrisi.
novelle05_03_pirandello_f000115|Mi fece una nuova e più diffusa spiegazione della sua grande impresa lí su i luoghi? Gli sorrisi.|Mi fece una nuova e più diffusa spiegazione della sua grande impresa lí su i luoghi? Gli sorrisi.
novelle05_03_pirandello_f000116|E davvero l’impeto delle correnti aveva sgrottato tutte le terre e a lui era toccato asciugare e rialzar le campagne|E davvero limpeto delle correnti aveva sgrottato tutte le terre e a lui era toccato asciugare e rialzar le campagne
novelle05_03_pirandello_f000117|corredandole della belletta, del grassume prezioso? Sí? davvero? Oh che piacere! Gli sorrisi.|corredandole della belletta, del grassume prezioso? Sí? davvero? Oh che piacere! Gli sorrisi.
novelle05_03_pirandello_f000118|Ma far la roba è niente: a governarla ti voglio! E dunque gli ulivi si governano ogni tre anni con tre o quattro corbelli di sugo sostanzioso, pecorino? Sí? davvero?|Ma far la roba è niente: a governarla ti voglio! E dunque gli ulivi si governano ogni tre anni con tre o quattro corbelli di sugo sostanzioso, pecorino? Sí? davvero?
