novelle03_01_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle03_05_pirandello_f000121|diventò pallido come un cencio, levò le mani, balbettò: — Che… che è carica?|diventò pallido come un cencio, levò le mani, balbettò: - Che che è carica?
novelle03_05_pirandello_f000122|Ohé, Luca… — Carica, — rispose frigido il Fazio. — Hai detto che non hai paura.|Ohé, Luca - Carica, - rispose frigido il Fazio. - Hai detto che non hai paura.
novelle03_05_pirandello_f000123|— No… ma, se, Dio liberi… — Scòstati! Aspetta… M’ero chiuso in camera, a Roma, per finirmi.|- No ma, se, Dio liberi - Scòstati! Aspetta Mero chiuso in camera, a Roma, per finirmi.
novelle03_05_pirandello_f000124|Quando, con la rivoltella già puntata alla tempia, ecco che sento picchiare all’uscio…|Quando, con la rivoltella già puntata alla tempia, ecco che sento picchiare alluscio
novelle03_05_pirandello_f000125|— Tu, a Roma? — A Roma. Apro. Sai chi mi vedo davanti? Guido Mazzarini. — Lui? a casa tua?|- Tu, a Roma? - A Roma. Apro. Sai chi mi vedo davanti? Guido Mazzarini. - Lui? a casa tua?
novelle03_05_pirandello_f000126|Luca Fazio fece di sí, più volte, col capo.|Luca Fazio fece di sí, più volte, col capo.
novelle03_05_pirandello_f000127|Poi seguitò: — Mi vide con la rivoltella in pugno, e subito, anche dalla mia faccia, comprese che cosa stessi per fare; mi corse innanzi; m’afferrò per le braccia;|Poi seguitò: - Mi vide con la rivoltella in pugno, e subito, anche dalla mia faccia, comprese che cosa stessi per fare; mi corse innanzi; mafferrò per le braccia;
novelle03_05_pirandello_f000128|mi scosse e mi gridò: «Ma come? cosí t’uccidi? Oh Luca, sei tanto imbecille?|mi scosse e mi gridò: Ma come? cosí tuccidi? Oh Luca, sei tanto imbecille?
novelle03_05_pirandello_f000129|Ma va’… se vuoi far questo… ti pago io il viaggio;|Ma va se vuoi far questo ti pago io il viaggio;
novelle03_05_pirandello_f000130|corri a Costanova, e ammazzami prima Leopoldo Paroni!» Paroni, intentissimo finora al truce e strano discorso|corri a Costanova, e ammazzami prima Leopoldo Paroni! Paroni, intentissimo finora al truce e strano discorso
novelle03_05_pirandello_f000131|con l’animo in subbuglio nella tremenda aspettativa d’una qualche atroce violenza davanti a lui, si sentí d’un tratto sciogliere le membra;|con lanimo in subbuglio nella tremenda aspettativa duna qualche atroce violenza davanti a lui, si sentí dun tratto sciogliere le membra;
novelle03_05_pirandello_f000132|e aprí la bocca a un sorriso squallido, vano: — …Scherzi?|e aprí la bocca a un sorriso squallido, vano: - Scherzi?
novelle03_05_pirandello_f000133|Luca Fazio si trasse un passo indietro;|Luca Fazio si trasse un passo indietro;
novelle03_05_pirandello_f000134|ebbe come un tiramento convulso in una guancia, presso il naso, e disse, con la bocca scontorta: — Non scherzo.|ebbe come un tiramento convulso in una guancia, presso il naso, e disse, con la bocca scontorta: - Non scherzo.
novelle03_05_pirandello_f000135|Mazzarini m’ha pagato il viaggio; ed eccomi qua.|Mazzarini mha pagato il viaggio; ed eccomi qua.
novelle03_05_pirandello_f000136|Ora io, prima ammazzo te, e poi m’ammazzo.|Ora io, prima ammazzo te, e poi mammazzo.
novelle03_05_pirandello_f000137|Cosí dicendo, levò il braccio con l’arma, e mirò.|Cosí dicendo, levò il braccio con larma, e mirò.
novelle03_05_pirandello_f000138|Paroni, atterrito, con le mani innanzi al volto, cercò di sottrarsi alla mira, gridando: — Sei pazzo? … Luca… sei pazzo?|Paroni, atterrito, con le mani innanzi al volto, cercò di sottrarsi alla mira, gridando: - Sei pazzo?  Luca sei pazzo?
novelle03_05_pirandello_f000139|— Non ti muovere! — intimò Luca Fazio. — Pazzo, eh? ti sembro pazzo?|- Non ti muovere! - intimò Luca Fazio. - Pazzo, eh? ti sembro pazzo?
novelle03_05_pirandello_f000140|E non hai urlato per tre ore al caffè che Pulino è stato un imbecille perché|E non hai urlato per tre ore al caffè che Pulino è stato un imbecille perché
novelle03_05_pirandello_f000141|prima d’impiccarsi, non è andato a Roma ad ammazzar Mazzarini?|prima dimpiccarsi, non è andato a Roma ad ammazzar Mazzarini?
novelle03_05_pirandello_f000142|Leopoldo Paroni tentò d’insorgere: — Ma c’è differenza, per dio! Io non sono Mazzarini! — Differenza?|Leopoldo Paroni tentò dinsorgere: - Ma cè differenza, per dio! Io non sono Mazzarini! - Differenza?
novelle03_05_pirandello_f000143|— esclamò il Fazio, tenendo sempre sotto mira il Paroni.|- esclamò il Fazio, tenendo sempre sotto mira il Paroni.
novelle03_05_pirandello_f000144|— Che differenza vuoi che ci sia tra te e Mazzarini, per uno come me o come Pulino|- Che differenza vuoi che ci sia tra te e Mazzarini, per uno come me o come Pulino
novelle03_05_pirandello_f000145|a cui non importa più nulla della vostra vita e di tutte le vostre pagliacciate?|a cui non importa più nulla della vostra vita e di tutte le vostre pagliacciate?
novelle03_05_pirandello_f000146|Ammazzar te o un altro, il primo che passa per via, è tutt’uno per noi! Ah, siamo imbecilli per te|Ammazzar te o un altro, il primo che passa per via, è tuttuno per noi! Ah, siamo imbecilli per te
novelle03_05_pirandello_f000147|se non ci rendiamo strumento, all’ultimo, del tuo odio o di quello d’un altro, delle vostre gare e delle vostre buffonate?|se non ci rendiamo strumento, allultimo, del tuo odio o di quello dun altro, delle vostre gare e delle vostre buffonate?
novelle03_05_pirandello_f000148|Ebbene: io non voglio essere imbecille come Pulino, e ammazzo te! — Per carità, Luca… che fai?|Ebbene: io non voglio essere imbecille come Pulino, e ammazzo te! - Per carità, Luca che fai?
novelle03_05_pirandello_f000149|Ti sono stato sempre amico! — prese a scongiurar Paroni, storcendosi, per scansar la bocca della rivoltella.|Ti sono stato sempre amico! - prese a scongiurar Paroni, storcendosi, per scansar la bocca della rivoltella.
novelle03_05_pirandello_f000150|Guizzava veramente negli occhi di Fazio la folle tentazione di premere il grilletto dell’arma.|Guizzava veramente negli occhi di Fazio la folle tentazione di premere il grilletto dellarma.
novelle03_05_pirandello_f000151|— Eh, — disse col solito ghigno frigido su le labbra.|- Eh, - disse col solito ghigno frigido su le labbra.
novelle03_05_pirandello_f000152|— Quando uno non sa più che farsi della propria vita… Buffone! Stai tranquillo; non t’ammazzo.|- Quando uno non sa più che farsi della propria vita Buffone! Stai tranquillo; non tammazzo.
novelle03_05_pirandello_f000153|Da bravo repubblicano, tu sarai libero pensatore, eh?|Da bravo repubblicano, tu sarai libero pensatore, eh?
novelle03_05_pirandello_f000154|Ateo! Certamente… Se no, non avresti potuto dire imbecille a Pulino.|Ateo! Certamente Se no, non avresti potuto dire imbecille a Pulino.
novelle03_05_pirandello_f000155|Ora tu credi ch’io non ti ammazzi, perché spero gioje e compensi in un mondo di là… No, sai?|Ora tu credi chio non ti ammazzi, perché spero gioje e compensi in un mondo di là No, sai?
novelle03_05_pirandello_f000156|Sarebbe per me la cosa più atroce credere che io debba portarmi altrove il peso delle esperienze che mi è toccato fare in questi ventisei anni di vita.|Sarebbe per me la cosa più atroce credere che io debba portarmi altrove il peso delle esperienze che mi è toccato fare in questi ventisei anni di vita.
novelle03_05_pirandello_f000157|Non credo a niente! Eppure, non t’ammazzo.|Non credo a niente! Eppure, non tammazzo.
novelle03_05_pirandello_f000158|Né credo d’essere un imbecille, se non t’ammazzo.|Né credo dessere un imbecille, se non tammazzo.
novelle03_05_pirandello_f000159|Ho pietà di te, della tua buffoneria, ecco.|Ho pietà di te, della tua buffoneria, ecco.
novelle03_05_pirandello_f000160|Ti vedo da lontano, e mi sembri cosí piccolo e miserabile.|Ti vedo da lontano, e mi sembri cosí piccolo e miserabile.
novelle03_05_pirandello_f000161|Ma la tua buffoneria la voglio patentare. — Come?|Ma la tua buffoneria la voglio patentare. - Come?
novelle03_05_pirandello_f000162|— fece Paroni, con una mano a campana, non avendo udito l’ultima parola, nell’intronamento in cui era caduto.|- fece Paroni, con una mano a campana, non avendo udito lultima parola, nellintronamento in cui era caduto.
novelle03_05_pirandello_f000163|— Pa-ten-ta-re, — sillabò Fazio.|- Pa-ten-ta-re, - sillabò Fazio.
novelle03_05_pirandello_f000164|— Ne ho il diritto, giunto come sono al confine. E tu non puoi ribellarti. Siedi là, e scrivi.|- Ne ho il diritto, giunto come sono al confine. E tu non puoi ribellarti. Siedi là, e scrivi.
novelle03_05_pirandello_f000165|Gl’indicò la scrivania con la rivoltella, anzi quasi lo prese e lo condusse a seder lí per mezzo dell’arma puntata contro il petto.|Glindicò la scrivania con la rivoltella, anzi quasi lo prese e lo condusse a seder lí per mezzo dellarma puntata contro il petto.
novelle03_05_pirandello_f000166|— Che… che vuoi che scriva? — balbettò Paroni annichilito. — Quello che ti detterò io. Ora tu stai sotto;|- Che che vuoi che scriva? - balbettò Paroni annichilito. - Quello che ti detterò io. Ora tu stai sotto;
novelle03_05_pirandello_f000167|ma domani, quando saprai che mi sono ucciso, tu rialzerai la cresta; ti conosco;|ma domani, quando saprai che mi sono ucciso, tu rialzerai la cresta; ti conosco;
novelle03_05_pirandello_f000168|e al caffè urlerai che sono stato un imbecille anch’io. No? Ma non lo faccio per me.|e al caffè urlerai che sono stato un imbecille anchio. No? Ma non lo faccio per me.
novelle03_05_pirandello_f000169|Che vuoi che m’importi del tuo giudizio? Voglio vendicar Pulino.|Che vuoi che mimporti del tuo giudizio? Voglio vendicar Pulino.
novelle03_05_pirandello_f000170|Scrivi dunque… Lí, lí, va bene. Due parole. Una dichiarazioncina.|Scrivi dunque Lí, lí, va bene. Due parole. Una dichiarazioncina.
novelle03_05_pirandello_f000171|«Io qui sottoscritto mi pento…» Ah, no, perdio! scrivi, sai?|Io qui sottoscritto mi pento Ah, no, perdio! scrivi, sai?
novelle03_05_pirandello_f000172|A questo solo patto ti risparmio la vita! O scrivi, o t’ammazzo… «Mi pento d’aver chiamato imbecille Pulino|A questo solo patto ti risparmio la vita! O scrivi, o tammazzo Mi pento daver chiamato imbecille Pulino
novelle03_05_pirandello_f000173|questa sera, al caffè, tra gli amici, perché, prima d’uccidersi, non è andato a Roma ad ammazzar Mazzarini.|questa sera, al caffè, tra gli amici, perché, prima duccidersi, non è andato a Roma ad ammazzar Mazzarini.
novelle03_05_pirandello_f000174|» Questa è la pura verità: non c’è una parola di più.| Questa è la pura verità: non cè una parola di più.
novelle03_05_pirandello_f000175|Anzi, lascio che gli avresti pagato il viaggio. Hai scritto?|Anzi, lascio che gli avresti pagato il viaggio. Hai scritto?
novelle03_05_pirandello_f000176|Ora seguita: «Luca Fazio, prima d’uccidersi, è venuto a trovarmi…».|Ora seguita: Luca Fazio, prima duccidersi, è venuto a trovarmi.
novelle03_05_pirandello_f000177|Vuoi metterci armato di rivoltella?|Vuoi metterci armato di rivoltella?
novelle03_05_pirandello_f000178|Mettilo pure: «armato di rivoltella.|Mettilo pure: armato di rivoltella.
novelle03_05_pirandello_f000179|» Tanto, non pagherò la multa per porto d’arma abusivo.| Tanto, non pagherò la multa per porto darma abusivo.
novelle03_05_pirandello_f000180|Dunque: «Luca Fazio è venuto a trovarmi, armato di rivoltella», hai scritto?|Dunque: Luca Fazio è venuto a trovarmi, armato di rivoltella, hai scritto?
novelle03_05_pirandello_f000181|«e mi ha detto che, conseguentemente, anche lui|e mi ha detto che, conseguentemente, anche lui
novelle03_05_pirandello_f000182|per non esser chiamato imbecille da Mazzarini o da qualche altro, avrebbe dovuto ammazzar me come un cane».|per non esser chiamato imbecille da Mazzarini o da qualche altro, avrebbe dovuto ammazzar me come un cane.
novelle03_05_pirandello_f000183|Hai scritto, come un cane? Bene. A capo.|Hai scritto, come un cane? Bene. A capo.
novelle03_05_pirandello_f000184|«Poteva farlo, e non l’ha fatto.|Poteva farlo, e non lha fatto.
novelle03_05_pirandello_f000185|Non l’ha fatto perché ha avuto schifo e pietà di me e della mia paura.|Non lha fatto perché ha avuto schifo e pietà di me e della mia paura.
novelle03_05_pirandello_f000186|Gli è bastato che gli dichiarassi che il vero imbecille sono io.|Gli è bastato che gli dichiarassi che il vero imbecille sono io.
novelle03_05_pirandello_f000187|» Paroni, a questo punto, congestionato, scostò furiosamente la carta| Paroni, a questo punto, congestionato, scostò furiosamente la carta
novelle03_05_pirandello_f000188|e si trasse indietro protestando: — Questo poi…|e si trasse indietro protestando: - Questo poi
novelle03_05_pirandello_f000189|— Che il vero imbecille sono io, — ripeté, freddo, perentoriamente, Luca Fazio.|- Che il vero imbecille sono io, - ripeté, freddo, perentoriamente, Luca Fazio.
novelle03_05_pirandello_f000190|— La tua dignità la salvi meglio, caro mio, guardando la carta su cui scrivi, anziché quest’arma che ti sta sopra. Hai scritto? Firma adesso.|- La tua dignità la salvi meglio, caro mio, guardando la carta su cui scrivi, anziché questarma che ti sta sopra. Hai scritto? Firma adesso.
novelle03_05_pirandello_f000191|Si fece porgere la carta; la lesse attentamente; disse: — Sta bene.|Si fece porgere la carta; la lesse attentamente; disse: - Sta bene.
novelle03_05_pirandello_f000192|Me la troveranno addosso, domani.|Me la troveranno addosso, domani.
novelle03_05_pirandello_f000193|La piegò in quattro e se la mise in tasca.|La piegò in quattro e se la mise in tasca.
novelle03_05_pirandello_f000194|— Consolati, Leopoldo, col pensiero ch’io vado a fare adesso una cosa un tantino più difficile di quella che or ora hai fatto tu. Buona notte.|- Consolati, Leopoldo, col pensiero chio vado a fare adesso una cosa un tantino più difficile di quella che or ora hai fatto tu. Buona notte.
novelle03_06_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle03_06_pirandello_f000002|SUA MAESTÀ|SUA MAESTÀ
novelle03_06_pirandello_f000003|Accanto alla tragedia, però|Accanto alla tragedia, però
novelle03_06_pirandello_f000004|si ebbe anche la farsa a Costanova, quando fu sciolto il Consiglio comunale e arrivò da Roma il Regio Commissario.|si ebbe anche la farsa a Costanova, quando fu sciolto il Consiglio comunale e arrivò da Roma il Regio Commissario.
novelle03_06_pirandello_f000005|Quel giorno, Melchiorino Palí, nella sala d’aspetto della stazione|Quel giorno, Melchiorino Palí, nella sala daspetto della stazione
novelle03_06_pirandello_f000006|picchiandosi il petto con tutte e due le manine perdute in un vecchio pajo di guanti grigi sforacchiati nelle punte|picchiandosi il petto con tutte e due le manine perdute in un vecchio pajo di guanti grigi sforacchiati nelle punte
