erzaehlungen_01_poe_f000001|Der Duc de l'Omelette.|Der Duc de l'Omelette.
erzaehlungen_05_poe_f000248|Mein Blick schweifte von dem Gemälde hin zu meinem Freunde|Mein Blick schweifte von dem Gemälde hin zu meinem Freunde
erzaehlungen_05_poe_f000249|und die monumentalen Worte aus Chapmans ›Bussy d'Ambois‹ kamen mir unwillkürlich über die Lippen:|und die monumentalen Worte aus Chapmans Bussy d'Ambois kamen mir unwillkürlich über die Lippen:
erzaehlungen_05_poe_f000250|»Da droben steht er wie ein römisch Standbild –.|Da droben steht er wie ein römisch Standbild -.
erzaehlungen_05_poe_f000251|Und wird dort stehn, bis Tod ihn marmorn macht.|Und wird dort stehn, bis Tod ihn marmorn macht.
erzaehlungen_05_poe_f000252|»Kommen Sie«, sagte er endlich und trat an einen kostbaren emaillierten Tisch aus massivem Silber|Kommen Sie, sagte er endlich und trat an einen kostbaren emaillierten Tisch aus massivem Silber
erzaehlungen_05_poe_f000253|auf dem ein paar Trinkbecher von seltsamer Farbe neben zwei hohen etruskischen Vasen standen|auf dem ein paar Trinkbecher von seltsamer Farbe neben zwei hohen etruskischen Vasen standen
erzaehlungen_05_poe_f000254|die dieselbe eigenartige Form hatten wie jene im Vordergrunde des Porträts – und, wie ich annahm, mit Johannisberger gefüllt waren.|die dieselbe eigenartige Form hatten wie jene im Vordergrunde des Porträts - und, wie ich annahm, mit Johannisberger gefüllt waren.
erzaehlungen_05_poe_f000255|»Kommen Sie«, sagte er herb, »lassen Sie uns trinken! Es ist früh – doch lassen Sie uns trinken! – Es ist tatsächlich früh«|Kommen Sie, sagte er herb, lassen Sie uns trinken! Es ist früh - doch lassen Sie uns trinken! - Es ist tatsächlich früh
erzaehlungen_05_poe_f000256|fuhr er versonnen fort, als ein Engel mit schwerem goldenen Hammer dröhnend die erste Stunde nach Sonnenaufgang kündete.|fuhr er versonnen fort, als ein Engel mit schwerem goldenen Hammer dröhnend die erste Stunde nach Sonnenaufgang kündete.
erzaehlungen_05_poe_f000257|»Es ist tatsächlich früh – doch was tut's?|Es ist tatsächlich früh - doch was tut's?
erzaehlungen_05_poe_f000258|Trinken wir! Bringen wir der großen feierlichen Sonne, die diese bunten Lampen und Räucherbecken so gerne überstrahlen möchte|Trinken wir! Bringen wir der großen feierlichen Sonne, die diese bunten Lampen und Räucherbecken so gerne überstrahlen möchte
erzaehlungen_05_poe_f000259|ein Opfer dar!« Und nachdem er mit mir angestoßen, goß er in rascher Folge mehrere Becher Wein hinunter.|ein Opfer dar! Und nachdem er mit mir angestoßen, goß er in rascher Folge mehrere Becher Wein hinunter.
erzaehlungen_05_poe_f000260|»Träumen«, fuhr er im leichtfertigen Ton oberflächlicher Unterhaltung fort|Träumen, fuhr er im leichtfertigen Ton oberflächlicher Unterhaltung fort
erzaehlungen_05_poe_f000261|während er eine der herrlichen Vasen ins helle Licht der Flammenbecken hob, »Träumen war die Beschäftigung meines Lebens.|während er eine der herrlichen Vasen ins helle Licht der Flammenbecken hob, Träumen war die Beschäftigung meines Lebens.
erzaehlungen_05_poe_f000262|So habe ich mir, wie Sie sehen, diesen Traumpalast errichtet.|So habe ich mir, wie Sie sehen, diesen Traumpalast errichtet.
erzaehlungen_05_poe_f000263|Hier im Herzen Venedigs! – Hätte ich es besser machen können?|Hier im Herzen Venedigs! - Hätte ich es besser machen können?
erzaehlungen_05_poe_f000264|Es ist wahr, Sie sehen da um sich her ein großes Stildurcheinander.|Es ist wahr, Sie sehen da um sich her ein großes Stildurcheinander.
erzaehlungen_05_poe_f000265|Die Keuschheit Joniens wird durch vorsintflutliche Sinnbilder beleidigt, und Ägyptens Sphinxe dehnen sich auf goldenen Teppichen.|Die Keuschheit Joniens wird durch vorsintflutliche Sinnbilder beleidigt, und Ägyptens Sphinxe dehnen sich auf goldenen Teppichen.
erzaehlungen_05_poe_f000266|Dennoch können nur Einfältige eine solche Zusammenstellung unangebracht finden.|Dennoch können nur Einfältige eine solche Zusammenstellung unangebracht finden.
erzaehlungen_05_poe_f000267|Einheitlichkeit in Ort und vor allem in Zeit, das sind die Popanze, die die Menschen von der Ansammlung des Schönen zurückschrecken.|Einheitlichkeit in Ort und vor allem in Zeit, das sind die Popanze, die die Menschen von der Ansammlung des Schönen zurückschrecken.
erzaehlungen_05_poe_f000268|Einst war auch ich ein Freund der ›Symmetrie‹, des ›Dekorativen‹;|Einst war auch ich ein Freund der Symmetrie, des Dekorativen;
erzaehlungen_05_poe_f000269|aber jene verrückte Einseitigkeit erstickte meine Seele.|aber jene verrückte Einseitigkeit erstickte meine Seele.
erzaehlungen_05_poe_f000270|All dieses hier eignet sich besser für meine Zwecke.|All dieses hier eignet sich besser für meine Zwecke.
erzaehlungen_05_poe_f000271|Gleich den Arabesken an diesen Räucherbecken windet sich meine Seele in Feuer|Gleich den Arabesken an diesen Räucherbecken windet sich meine Seele in Feuer
erzaehlungen_05_poe_f000272|und die Trunkenheit der ganzen Szenerie macht mich reif für die wilderen Visionen jenes Landes der wahren Träume, in das ich jetzt enteile.|und die Trunkenheit der ganzen Szenerie macht mich reif für die wilderen Visionen jenes Landes der wahren Träume, in das ich jetzt enteile.
erzaehlungen_05_poe_f000273|« Hier hielt er plötzlich inne, neigte das Haupt auf die Brust und schien auf einen Ton zu lauschen, den ich nicht hören konnte.| Hier hielt er plötzlich inne, neigte das Haupt auf die Brust und schien auf einen Ton zu lauschen, den ich nicht hören konnte.
erzaehlungen_05_poe_f000274|Dann stand er auf, reckte seine Gestalt und rief mit Blicken, die in Fernen schauten, die Worte des Bischofs von Chichester:|Dann stand er auf, reckte seine Gestalt und rief mit Blicken, die in Fernen schauten, die Worte des Bischofs von Chichester:
erzaehlungen_05_poe_f000275|»Erwarte mich, ich werde zu dir finden.|Erwarte mich, ich werde zu dir finden.
erzaehlungen_05_poe_f000276|Auch in des Schattentales finstern Gründen.|Auch in des Schattentales finstern Gründen.
erzaehlungen_05_poe_f000277|Im nächsten Augenblick warf er sich, anscheinend vom Wein überwältigt, der Länge nach auf eine Ottomane.|Im nächsten Augenblick warf er sich, anscheinend vom Wein überwältigt, der Länge nach auf eine Ottomane.
erzaehlungen_05_poe_f000278|Jetzt hörte ich von der Treppe her hastige Schritte und gleich darauf ein lautes Klopfen an der Tür.|Jetzt hörte ich von der Treppe her hastige Schritte und gleich darauf ein lautes Klopfen an der Tür.
erzaehlungen_05_poe_f000279|Ich eilte hinzu, weil ich einen Störenfried befürchtete|Ich eilte hinzu, weil ich einen Störenfried befürchtete
erzaehlungen_05_poe_f000280|als ein Page aus Mentonis Hause ins Zimmer stürzte und mit schluchzender Stimme in die Worte ausbrach:|als ein Page aus Mentonis Hause ins Zimmer stürzte und mit schluchzender Stimme in die Worte ausbrach:
erzaehlungen_05_poe_f000281|»Meine Herrin! – Meine Herrin! – Vergiftet! – Vergiftet! O schöne – o schöne Aphrodite!«.|Meine Herrin! - Meine Herrin! - Vergiftet! - Vergiftet! O schöne - o schöne Aphrodite!.
erzaehlungen_05_poe_f000282|Bestürzt flog ich zur Ottomane und versuchte den Schläfer zum Verstehen dieser Schreckensnachricht zu bringen.|Bestürzt flog ich zur Ottomane und versuchte den Schläfer zum Verstehen dieser Schreckensnachricht zu bringen.
erzaehlungen_05_poe_f000283|Aber seine Glieder waren steif – seine Lippen totenbleich –, seine soeben noch strahlenden Augen im Tode erstarrt.|Aber seine Glieder waren steif - seine Lippen totenbleich -, seine soeben noch strahlenden Augen im Tode erstarrt.
erzaehlungen_05_poe_f000284|Ich schwankte zurück an den Tisch – meine Hand fiel auf einen zersprungenen und schwarz angelaufenen Becher|Ich schwankte zurück an den Tisch - meine Hand fiel auf einen zersprungenen und schwarz angelaufenen Becher
erzaehlungen_05_poe_f000285|– und die Erkenntnis der ganzen entsetzlichen Wahrheit flammte plötzlich durch meine Seele.|- und die Erkenntnis der ganzen entsetzlichen Wahrheit flammte plötzlich durch meine Seele.
erzaehlungen_06_poe_f000001|König Pest.|König Pest.
erzaehlungen_06_poe_f000002|Unter der Regierung des ritterlichen Königs Eduard dem dritten ereignete es sich eines Mitternachts im Oktober|Unter der Regierung des ritterlichen Königs Eduard dem dritten ereignete es sich eines Mitternachts im Oktober
erzaehlungen_06_poe_f000003|daß zwei Matrosen des Handelsschooners »Frei und Leicht«|daß zwei Matrosen des Handelsschooners Frei und Leicht
erzaehlungen_06_poe_f000004|der regelmäßig zwischen Sluys und der Themse hin und her fuhr und nun in diesem Fluß vor Anker lag|der regelmäßig zwischen Sluys und der Themse hin und her fuhr und nun in diesem Fluß vor Anker lag
erzaehlungen_06_poe_f000005|sich zu ihrem eigenen Erstaunen in der Trinkstube eines Bierhauses der Gemeinde Sankt Andreas in London sahen – eines Bierhauses|sich zu ihrem eigenen Erstaunen in der Trinkstube eines Bierhauses der Gemeinde Sankt Andreas in London sahen - eines Bierhauses
erzaehlungen_06_poe_f000006|das als Wahrzeichen einen lustigen Matrosen im Schilde führte.|das als Wahrzeichen einen lustigen Matrosen im Schilde führte.
erzaehlungen_06_poe_f000007|Das dürftig eingerichtete, rauchgeschwärzte Zimmer mit der niedrigen Decke, das auch in allem anderen durchaus den Charakter wahrte|Das dürftig eingerichtete, rauchgeschwärzte Zimmer mit der niedrigen Decke, das auch in allem anderen durchaus den Charakter wahrte
erzaehlungen_06_poe_f000008|wie er zur damaligen Zeit solchen Lokalen eigen war, schien den sonderbaren Gästen|wie er zur damaligen Zeit solchen Lokalen eigen war, schien den sonderbaren Gästen
erzaehlungen_06_poe_f000009|die in Gruppen herumsaßen, für seine Bestimmung ganz geeignet.|die in Gruppen herumsaßen, für seine Bestimmung ganz geeignet.
erzaehlungen_06_poe_f000010|Von diesen Gruppen bildeten unsere zwei Schiffer wohl die interessanteste.|Von diesen Gruppen bildeten unsere zwei Schiffer wohl die interessanteste.
erzaehlungen_06_poe_f000011|Der eine, der der ältere zu sein schien und den sein Genosse bezeichnenderweise »Bein« nannte, war bei weitem der größere von beiden.|Der eine, der der ältere zu sein schien und den sein Genosse bezeichnenderweise Bein nannte, war bei weitem der größere von beiden.
erzaehlungen_06_poe_f000012|Er mochte sechseinhalb Fuß haben, und ein gewohnheitsmäßiges Vornüberbeugen war wohl die notwendige Folge einer so gewaltigen Länge.|Er mochte sechseinhalb Fuß haben, und ein gewohnheitsmäßiges Vornüberbeugen war wohl die notwendige Folge einer so gewaltigen Länge.
erzaehlungen_06_poe_f000013|Dies Zuviel einerseits wurde jedoch durchs anderweitige Zuwenig mehr als ausgeglichen.|Dies Zuviel einerseits wurde jedoch durchs anderweitige Zuwenig mehr als ausgeglichen.
erzaehlungen_06_poe_f000014|Er war auffallend mager und hätte, wie seine erten, als Wimpel an der Mastspitze hängen oder auch als Klüverbaum diesen können.|Er war auffallend mager und hätte, wie seine erten, als Wimpel an der Mastspitze hängen oder auch als Klüverbaum diesen können.
erzaehlungen_06_poe_f000015|Doch diese und andere ähnliche Scherze hatten anscheinend auf die Lachmuskeln des Matrosen nicht die geringste Wirkung auszuüben vermocht.|Doch diese und andere ähnliche Scherze hatten anscheinend auf die Lachmuskeln des Matrosen nicht die geringste Wirkung auszuüben vermocht.
erzaehlungen_06_poe_f000016|Mit seinen starken Backenknochen, der großen Hakennase, dem zurücktretenden Kinn|Mit seinen starken Backenknochen, der großen Hakennase, dem zurücktretenden Kinn
erzaehlungen_06_poe_f000017|dem hängenden Unterkiefer und den großen hervorquellenden Augen blieb der Ausdruck seines Gesichts allen Neckereien zum Trotz ernst und feierlich|dem hängenden Unterkiefer und den großen hervorquellenden Augen blieb der Ausdruck seines Gesichts allen Neckereien zum Trotz ernst und feierlich
erzaehlungen_06_poe_f000018|– um nicht zu sagen gleichgültig gegen alles.|- um nicht zu sagen gleichgültig gegen alles.
erzaehlungen_06_poe_f000019|Der jüngere Seemann war in seiner äußeren Erscheinung das gerade Gegenteil seines Gefährten.|Der jüngere Seemann war in seiner äußeren Erscheinung das gerade Gegenteil seines Gefährten.
erzaehlungen_06_poe_f000020|Seine Höhe betrug keine vier Fuß.|Seine Höhe betrug keine vier Fuß.
erzaehlungen_06_poe_f000021|Ein paar stämmige, krumme Beine trugen seine gedrungene, schwerfällige Gestalt, während seine ungewöhnlich kurzen und dicken Arme|Ein paar stämmige, krumme Beine trugen seine gedrungene, schwerfällige Gestalt, während seine ungewöhnlich kurzen und dicken Arme
erzaehlungen_06_poe_f000022|an deren Enden viel zu kleine Fäuste saßen, zu beiden Seiten herabschlenkerten wie die Flossen einer Meerschildkröte.|an deren Enden viel zu kleine Fäuste saßen, zu beiden Seiten herabschlenkerten wie die Flossen einer Meerschildkröte.
erzaehlungen_06_poe_f000023|Kleine Augen von unbestimmter Farbe zwinkerten aus einer runden und rosigen Fleischmasse hervor, in der die kurze Nase fast begraben lag;|Kleine Augen von unbestimmter Farbe zwinkerten aus einer runden und rosigen Fleischmasse hervor, in der die kurze Nase fast begraben lag;
erzaehlungen_06_poe_f000024|und seine dicke Oberlippe ruhte auf der noch dickeren Unterlippe mit einem Ausdruck großer Selbstgefälligkeit|und seine dicke Oberlippe ruhte auf der noch dickeren Unterlippe mit einem Ausdruck großer Selbstgefälligkeit
erzaehlungen_06_poe_f000025|der noch dadurch erhöht wurde, daß ihr Besitzer die Gewohnheit hatte, sie oft zu lecken.|der noch dadurch erhöht wurde, daß ihr Besitzer die Gewohnheit hatte, sie oft zu lecken.
erzaehlungen_06_poe_f000026|Für seinen langen Freund hatte er offenbar ein Gefühl, bei dem sich Bewunderung und Spott die Wage hielten|Für seinen langen Freund hatte er offenbar ein Gefühl, bei dem sich Bewunderung und Spott die Wage hielten
erzaehlungen_06_poe_f000027|und gelegentlich starrte er zu seinem Antlitz auf wie die rot untergehende Sonne zu den Felsenhöhen von Ben Newis.|und gelegentlich starrte er zu seinem Antlitz auf wie die rot untergehende Sonne zu den Felsenhöhen von Ben Newis.
erzaehlungen_06_poe_f000028|Die Wanderung dieses würdigen Paares durch die Schenken der Nachbarschaft war gründlich und abenteuerlich gewesen;|Die Wanderung dieses würdigen Paares durch die Schenken der Nachbarschaft war gründlich und abenteuerlich gewesen;
erzaehlungen_06_poe_f000029|doch selbst die reichste Quelle versiegt einmal, und so hatten unsere Freunde nun diese letzte Schenke mit leeren Taschen betreten.|doch selbst die reichste Quelle versiegt einmal, und so hatten unsere Freunde nun diese letzte Schenke mit leeren Taschen betreten.
erzaehlungen_06_poe_f000030|Zur Zeit, da diese Geschichte beginnt, saßen Bein und sein Kamerad, Hugo Tarpaulin|Zur Zeit, da diese Geschichte beginnt, saßen Bein und sein Kamerad, Hugo Tarpaulin
erzaehlungen_06_poe_f000031|am langen Eichentisch in der Mitte der Gaststube mit aufgestützten Ellenbogen da.|am langen Eichentisch in der Mitte der Gaststube mit aufgestützten Ellenbogen da.
erzaehlungen_06_poe_f000032|Sie starrten hinter einer riesigen Kanne voll Starkbier zu den gewichtigen Worten »Hier wird nicht angekreidet« empor|Sie starrten hinter einer riesigen Kanne voll Starkbier zu den gewichtigen Worten Hier wird nicht angekreidet empor
erzaehlungen_06_poe_f000033|die zu ihrer Verwunderung und Entrüstung über der Türe geschrieben standen – und zwar vermittels eben jenes Minerals|die zu ihrer Verwunderung und Entrüstung über der Türe geschrieben standen - und zwar vermittels eben jenes Minerals
erzaehlungen_06_poe_f000034|dessen Vorhandensein sie ableugneten.|dessen Vorhandensein sie ableugneten.
erzaehlungen_06_poe_f000035|Nicht etwa, daß einer dieser Seebären die Gabe besessen hätte, Geschriebenes entziffern zu können – eine Gabe|Nicht etwa, daß einer dieser Seebären die Gabe besessen hätte, Geschriebenes entziffern zu können - eine Gabe
erzaehlungen_06_poe_f000036|die dem gemeinen Volk jener Tage kaum weniger kabbalistisch dünkte als die der Rednerkunst –|die dem gemeinen Volk jener Tage kaum weniger kabbalistisch dünkte als die der Rednerkunst -
erzaehlungen_06_poe_f000037|aber die Buchstaben waren so seltsam verschnörkelt, hatten eine so bedenklich schiefe Neigung leewärts|aber die Buchstaben waren so seltsam verschnörkelt, hatten eine so bedenklich schiefe Neigung leewärts
erzaehlungen_06_poe_f000038|daß sie den Schiffern schlechtes Wetter anzuzeigen schienen;|daß sie den Schiffern schlechtes Wetter anzuzeigen schienen;
