novelle11_01_pirandello_f000001|Novelle per un anno di Luigi Pirandello|Novelle per un anno di Luigi Pirandello
novelle11_02_pirandello_f000268|parlò delle stelle che Dio aveva fatto e messo cosí lontane perché le bestie non sapessero ch’erano tanti mondi più grandi assai della terra;|parlò delle stelle che Dio aveva fatto e messo cosí lontane perché le bestie non sapessero cherano tanti mondi più grandi assai della terra;
novelle11_02_pirandello_f000269|e parlò della terra che soltanto le bestie non sanno che gira come una trottola e disse, come per uno sfogo personale|e parlò della terra che soltanto le bestie non sanno che gira come una trottola e disse, come per uno sfogo personale
novelle11_02_pirandello_f000270|che in questo momento ci sono uomini che stanno a testa all’ingiú e pure non precipitano nel cielo per ragioni che ogni cristiano che non sia più creta della creta|che in questo momento ci sono uomini che stanno a testa allingiú e pure non precipitano nel cielo per ragioni che ogni cristiano che non sia più creta della creta
novelle11_02_pirandello_f000271|cretaccia ma proprio di quella vile su cui Dio santo ancora non ha soffiato, dovrebbe almeno curarsi di sapere.|cretaccia ma proprio di quella vile su cui Dio santo ancora non ha soffiato, dovrebbe almeno curarsi di sapere.
novelle11_02_pirandello_f000272|E in mezzo a questo farnetichio si ritrovò d’improvviso che parlava davvero d’astronomia come un professore a colui che|E in mezzo a questo farnetichio si ritrovò dimprovviso che parlava davvero dastronomia come un professore a colui che
novelle11_02_pirandello_f000273|a poco a poco, gli s’era accostato, ch’era anzi venuto a sederglisi accanto, lí presso l’entrata della grotta|a poco a poco, gli sera accostato, chera anzi venuto a sederglisi accanto, lí presso lentrata della grotta
novelle11_02_pirandello_f000274|e ch’era proprio lui, sí, Fillicò di Grotte, che le voleva sapere da tanto tempo quelle cose|e chera proprio lui, sí, Fillicò di Grotte, che le voleva sapere da tanto tempo quelle cose
novelle11_02_pirandello_f000275|benché non se ne persuadesse bene e non gli paressero vere: lo zodiaco… la via lattea… le nebulose… Già. Cosí.|benché non se ne persuadesse bene e non gli paressero vere: lo zodiaco la via lattea le nebulose Già. Cosí.
novelle11_02_pirandello_f000276|Ma perché quando uno non ne può più, che le ha proprio esaurite tutte nella disperazione le sue forze|Ma perché quando uno non ne può più, che le ha proprio esaurite tutte nella disperazione le sue forze
novelle11_02_pirandello_f000277|altro che questo gli può avvenire di buffo! si può mettere come niente, anche sotto la mira di un fucile|altro che questo gli può avvenire di buffo! si può mettere come niente, anche sotto la mira di un fucile
novelle11_02_pirandello_f000278|a nettarsi le unghie attentamente con un fuscellino, badando che non si spezzi e non si pieghi|a nettarsi le unghie attentamente con un fuscellino, badando che non si spezzi e non si pieghi
novelle11_02_pirandello_f000279|o a tastarsi in bocca, sissignori, i denti che gli sono rimasti, tre incisivi e un canino solo;|o a tastarsi in bocca, sissignori, i denti che gli sono rimasti, tre incisivi e un canino solo;
novelle11_02_pirandello_f000280|e sissignori, a pensare seriamente se sono tre o quattro i figliuoli del bottajo|e sissignori, a pensare seriamente se sono tre o quattro i figliuoli del bottajo
novelle11_02_pirandello_f000281|suo vicino di casa, a cui da quindici giorni è morta la moglie. — Parliamo sul serio.|suo vicino di casa, a cui da quindici giorni è morta la moglie. - Parliamo sul serio.
novelle11_02_pirandello_f000282|Ma dimmi un po’: che ti pare che sono, per la Madonna, un filo d’erba?|Ma dimmi un po: che ti pare che sono, per la Madonna, un filo derba?
novelle11_02_pirandello_f000283|… questo filo d’erba qua che si strappa cosí, come niente?| questo filo derba qua che si strappa cosí, come niente?
novelle11_02_pirandello_f000284|Toccami! Di carne sono, per la Madonna! e un’anima ho, che me l’ha data Dio come a te! Che mi volete scannare mentre dormo?|Toccami! Di carne sono, per la Madonna! e unanima ho, che me lha data Dio come a te! Che mi volete scannare mentre dormo?
novelle11_02_pirandello_f000285|No… sta’ qua… senti… te ne vai?|No sta qua senti te ne vai?
novelle11_02_pirandello_f000286|Ah, finché ti parlavo delle stelle… Senti che ti dico:|Ah, finché ti parlavo delle stelle Senti che ti dico:
novelle11_02_pirandello_f000287|scannami qua a occhi aperti, non mi scannare a tradimento nel sonno…|scannami qua a occhi aperti, non mi scannare a tradimento nel sonno
novelle11_02_pirandello_f000288|Che dici? Non vuoi rispondere? Ma che aspetti? Che aspettate, si può sapere?|Che dici? Non vuoi rispondere? Ma che aspetti? Che aspettate, si può sapere?
novelle11_02_pirandello_f000289|Denari, non ne avrete; tenermi qua, non potrete;|Denari, non ne avrete; tenermi qua, non potrete;
novelle11_02_pirandello_f000290|lasciarmi andare, non volete… Volete ammazzarmi?|lasciarmi andare, non volete Volete ammazzarmi?
novelle11_02_pirandello_f000291|E ammazzami, corpo di Dio, e non se ne parli più! A chi diceva?|E ammazzami, corpo di Dio, e non se ne parli più! A chi diceva?
novelle11_02_pirandello_f000292|Quello era già andato a riaccoccolarsi sul greppo come un gufo, per dimostrargli che di questo – era inutile – non voleva sentir parlare.|Quello era già andato a riaccoccolarsi sul greppo come un gufo, per dimostrargli che di questo - era inutile - non voleva sentir parlare.
novelle11_02_pirandello_f000293|Ma dopo tutto, che bestia anche lui! Non era meglio che lo uccidessero nel sonno, se dovevano ucciderlo?|Ma dopo tutto, che bestia anche lui! Non era meglio che lo uccidessero nel sonno, se dovevano ucciderlo?
novelle11_02_pirandello_f000294|Anzi, più tardi, se ancora non si fosse addormentato|Anzi, più tardi, se ancora non si fosse addormentato
novelle11_02_pirandello_f000295|sentendoli entrare carponi nella grotta, avrebbe chiuso gli occhi per fingere di dormire.|sentendoli entrare carponi nella grotta, avrebbe chiuso gli occhi per fingere di dormire.
novelle11_02_pirandello_f000296|Ma già, che occhi! al bujo, poteva anche tenerli aperti.|Ma già, che occhi! al bujo, poteva anche tenerli aperti.
novelle11_02_pirandello_f000297|Bastava che non si movesse, quando sarebbero venuti a cercargli la gola, a tasto, come a un pecoro. Disse: — Buona notte. E si ritrasse. Ma non lo uccisero.|Bastava che non si movesse, quando sarebbero venuti a cercargli la gola, a tasto, come a un pecoro. Disse: - Buona notte. E si ritrasse. Ma non lo uccisero.
novelle11_02_pirandello_f000298|Riconosciuto lo sbaglio, né liberare lo vollero e neppure uccidere. Lo tennero lí. Ma come, per sempre? Finché Dio avrebbe voluto.|Riconosciuto lo sbaglio, né liberare lo vollero e neppure uccidere. Lo tennero lí. Ma come, per sempre? Finché Dio avrebbe voluto.
novelle11_02_pirandello_f000299|Si rimettevano a Lui: presto o tardi|Si rimettevano a Lui: presto o tardi
novelle11_02_pirandello_f000300|a seconda che Egli avrebbe voluto fare più o meno lunga la penitenza per lo sbaglio d’averlo catturato. O che intendevano insomma?|a seconda che Egli avrebbe voluto fare più o meno lunga la penitenza per lo sbaglio daverlo catturato. O che intendevano insomma?
novelle11_02_pirandello_f000301|che egli morisse da sé, lassú, di morte naturale? Intendevano questo? Questo, sí.|che egli morisse da sé, lassú, di morte naturale? Intendevano questo? Questo, sí.
novelle11_02_pirandello_f000302|— Ma che Dio e Dio, allora! Pezzi d’animali, non m’ucciderà mica Dio|- Ma che Dio e Dio, allora! Pezzi danimali, non mucciderà mica Dio
novelle11_02_pirandello_f000303|m’ucciderete voi cosí, tenendomi qua, morto di fame, di sete, di freddo|mucciderete voi cosí, tenendomi qua, morto di fame, di sete, di freddo
novelle11_02_pirandello_f000304|legato come una bestia, in questa grotta, a dormire per terra, a fare per terra qua stesso, come una bestia, i miei bisogni! A chi diceva?|legato come una bestia, in questa grotta, a dormire per terra, a fare per terra qua stesso, come una bestia, i miei bisogni! A chi diceva?
novelle11_02_pirandello_f000305|S’erano rimessi a Dio, tutti e tre;|Serano rimessi a Dio, tutti e tre;
novelle11_02_pirandello_f000306|e come se parlasse alle pietre.|e come se parlasse alle pietre.
novelle11_02_pirandello_f000307|Intanto, morto di fame, non era vero;|Intanto, morto di fame, non era vero;
novelle11_02_pirandello_f000308|dormire per terra, non era vero.|dormire per terra, non era vero.
novelle11_02_pirandello_f000309|Gli avevano portato lassú tre fasci di paglia per fargliene una lettiera|Gli avevano portato lassú tre fasci di paglia per fargliene una lettiera
novelle11_02_pirandello_f000310|e anche un loro vecchio cappotto d’albagio, perché si riparasse dal freddo.|e anche un loro vecchio cappotto dalbagio, perché si riparasse dal freddo.
novelle11_02_pirandello_f000311|Poi, pane e companatico ogni giorno.|Poi, pane e companatico ogni giorno.
novelle11_02_pirandello_f000312|Se lo levavano di bocca, lo levavano di bocca alle loro creature e alle loro mogli per darlo a lui.|Se lo levavano di bocca, lo levavano di bocca alle loro creature e alle loro mogli per darlo a lui.
novelle11_02_pirandello_f000313|E pane faticato col sudore della fronte, perché uno, a turno, restava lí di guardia, e gli altri due andavano a lavorare.|E pane faticato col sudore della fronte, perché uno, a turno, restava lí di guardia, e gli altri due andavano a lavorare.
novelle11_02_pirandello_f000314|E in quello ziretto là di terracotta c’era acqua da bere, che Dio solo sapeva che pena a trovarla per quelle terre assetate.|E in quello ziretto là di terracotta cera acqua da bere, che Dio solo sapeva che pena a trovarla per quelle terre assetate.
novelle11_02_pirandello_f000315|Quanto poi a far lí per terra i suoi bisogni, poteva uscire dalla grotta, la sera, e farli all’aperto. — Ma come? davanti a te? — Fate. Non vi guardo.|Quanto poi a far lí per terra i suoi bisogni, poteva uscire dalla grotta, la sera, e farli allaperto. - Ma come? davanti a te? - Fate. Non vi guardo.
novelle11_02_pirandello_f000316|Di fronte a quella durezza stupida e irremovibile si sarebbe messo a pestare i piedi come un bambino. Ma che erano, macigni? che erano?|Di fronte a quella durezza stupida e irremovibile si sarebbe messo a pestare i piedi come un bambino. Ma che erano, macigni? che erano?
novelle11_02_pirandello_f000317|— Riconoscete d’avere sbagliato, sí o no? Lo riconoscevano.|- Riconoscete davere sbagliato, sí o no? Lo riconoscevano.
novelle11_02_pirandello_f000318|— Riconoscete di doverlo scontare, questo sbaglio?|- Riconoscete di doverlo scontare, questo sbaglio?
novelle11_02_pirandello_f000319|Sí, non uccidendolo, aspettando da Dio la sua morte e sforzandosi d’alleviargli per quanto potevano il martirio che gli davano.|Sí, non uccidendolo, aspettando da Dio la sua morte e sforzandosi dalleviargli per quanto potevano il martirio che gli davano.
novelle11_02_pirandello_f000320|— Benissimo! Ma questo è per voi, pezzi d’animali, per il male che voi stessi riconoscete d’aver commesso! Ma io? che c’entro io? che male ho commesso io?|- Benissimo! Ma questo è per voi, pezzi danimali, per il male che voi stessi riconoscete daver commesso! Ma io? che centro io? che male ho commesso io?
novelle11_02_pirandello_f000321|Sono sí o no la vittima del vostro sbaglio?|Sono sí o no la vittima del vostro sbaglio?
novelle11_02_pirandello_f000322|E fate scontare anche a me, che non c’entro, il male che voi avete commesso?|E fate scontare anche a me, che non centro, il male che voi avete commesso?
novelle11_02_pirandello_f000323|Devo patire io cosí, perché voi avete sbagliato? Cosí ragionate?|Devo patire io cosí, perché voi avete sbagliato? Cosí ragionate?
novelle11_02_pirandello_f000324|Ma no: non ragionavano affatto, loro.|Ma no: non ragionavano affatto, loro.
novelle11_02_pirandello_f000325|Stavano ad ascoltarlo, impassibili, con gli occhi fermi e vani, nelle dure facce cretose.|Stavano ad ascoltarlo, impassibili, con gli occhi fermi e vani, nelle dure facce cretose.
novelle11_02_pirandello_f000326|E qua la paglia… e lí il cappotto… e lo ziretto dell’acqua… e il pane col sudore della fronte… e venite a cacare all’aperto.|E qua la paglia e lí il cappotto e lo ziretto dellacqua e il pane col sudore della fronte e venite a cacare allaperto.
novelle11_02_pirandello_f000327|Non si sacrificavano forse, uno alla volta, a star lí di guardia e a tenergli compagnia?|Non si sacrificavano forse, uno alla volta, a star lí di guardia e a tenergli compagnia?
novelle11_02_pirandello_f000328|E lo facevano parlare delle stelle e delle cose della città e della campagna, delle buone annate d’altri tempi|E lo facevano parlare delle stelle e delle cose della città e della campagna, delle buone annate daltri tempi
novelle11_02_pirandello_f000329|quando c’era più religione, e di certe malattie delle piante che prima, quando c’era più religione, non si conoscevano.|quando cera più religione, e di certe malattie delle piante che prima, quando cera più religione, non si conoscevano.
novelle11_02_pirandello_f000330|E gli avevano portato anche un vecchio Barbanera, trovato chi sa dove, perché ingannasse l’ozio, leggendo;|E gli avevano portato anche un vecchio Barbanera, trovato chi sa dove, perché ingannasse lozio, leggendo;
novelle11_02_pirandello_f000331|lui che aveva la bella fortuna di saper leggere.|lui che aveva la bella fortuna di saper leggere.
novelle11_02_pirandello_f000332|— Che diceva, che diceva quello stampato, con tutte quelle lune e quella bilancia e quei pesci e quello scorpione?|- Che diceva, che diceva quello stampato, con tutte quelle lune e quella bilancia e quei pesci e quello scorpione?
novelle11_02_pirandello_f000333|Sentendolo parlare, si svegliava in loro un’ingorda curiosità di sapere|Sentendolo parlare, si svegliava in loro uningorda curiosità di sapere
novelle11_02_pirandello_f000334|piena di meraviglie grugnite e di sbalordimenti bambineschi, a cui egli, a poco a poco, cominciava a prender gusto|piena di meraviglie grugnite e di sbalordimenti bambineschi, a cui egli, a poco a poco, cominciava a prender gusto
novelle11_02_pirandello_f000335|come a una cosa viva che nascesse da lui, da tutto ciò che in quei discorsi con loro traeva, come nuovo|come a una cosa viva che nascesse da lui, da tutto ciò che in quei discorsi con loro traeva, come nuovo
